"Step","devoted-violet-4 - train_accuracy","devoted-violet-4 - train_accuracy__MIN","devoted-violet-4 - train_accuracy__MAX","devoted-violet-4 - val_accuracy","devoted-violet-4 - val_accuracy__MIN","devoted-violet-4 - val_accuracy__MAX"
"809","0.8283783783783784","0.8283783783783784","0.8283783783783784","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"811","0.8170270270270269","0.8170270270270269","0.8170270270270269","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"813","0.8318918918918919","0.8318918918918919","0.8318918918918919","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"815","0.8364864864864863","0.8364864864864863","0.8364864864864863","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"817","0.8297297297297295","0.8297297297297295","0.8297297297297295","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"819","0.8248648648648651","0.8248648648648651","0.8248648648648651","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"821","0.8175675675675678","0.8175675675675678","0.8175675675675678","0.84","0.84","0.84"
"823","0.8245945945945948","0.8245945945945948","0.8245945945945948","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"825","0.8170270270270271","0.8170270270270271","0.8170270270270271","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"827","0.8421621621621621","0.8421621621621621","0.8421621621621621","0.84","0.84","0.84"
"829","0.8224324324324325","0.8224324324324325","0.8224324324324325","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"831","0.8340540540540541","0.8340540540540541","0.8340540540540541","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"833","0.8305405405405406","0.8305405405405406","0.8305405405405406","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"835","0.8240540540540539","0.8240540540540539","0.8240540540540539","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"837","0.84","0.84","0.84","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"839","0.8302702702702701","0.8302702702702701","0.8302702702702701","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"841","0.8321621621621622","0.8321621621621622","0.8321621621621622","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"843","0.8354054054054055","0.8354054054054055","0.8354054054054055","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"845","0.834054054054054","0.834054054054054","0.834054054054054","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"847","0.8364864864864864","0.8364864864864864","0.8364864864864864","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"849","0.8216216216216218","0.8216216216216218","0.8216216216216218","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"851","0.8300000000000003","0.8300000000000003","0.8300000000000003","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"853","0.8262162162162161","0.8262162162162161","0.8262162162162161","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"855","0.832972972972973","0.832972972972973","0.832972972972973","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"857","0.8372972972972972","0.8372972972972972","0.8372972972972972","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"859","0.8340540540540538","0.8340540540540538","0.8340540540540538","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"861","0.8418918918918921","0.8418918918918921","0.8418918918918921","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"863","0.835135135135135","0.835135135135135","0.835135135135135","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"865","0.8324324324324326","0.8324324324324326","0.8324324324324326","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"867","0.8443243243243245","0.8443243243243245","0.8443243243243245","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"869","0.8386486486486486","0.8386486486486486","0.8386486486486486","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"871","0.8413513513513513","0.8413513513513513","0.8413513513513513","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"873","0.8362162162162161","0.8362162162162161","0.8362162162162161","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"875","0.8318918918918918","0.8318918918918918","0.8318918918918918","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"877","0.8397297297297295","0.8397297297297295","0.8397297297297295","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"879","0.8454054054054052","0.8454054054054052","0.8454054054054052","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"881","0.8348648648648647","0.8348648648648647","0.8348648648648647","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"883","0.8345945945945945","0.8345945945945945","0.8345945945945945","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"885","0.8375675675675673","0.8375675675675673","0.8375675675675673","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"887","0.8410810810810809","0.8410810810810809","0.8410810810810809","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"889","0.8421621621621622","0.8421621621621622","0.8421621621621622","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"891","0.8378378378378379","0.8378378378378379","0.8378378378378379","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"893","0.8443243243243242","0.8443243243243242","0.8443243243243242","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"895","0.8386486486486487","0.8386486486486487","0.8386486486486487","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"897","0.841891891891892","0.841891891891892","0.841891891891892","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"899","0.8337837837837835","0.8337837837837835","0.8337837837837835","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"901","0.8375675675675677","0.8375675675675677","0.8375675675675677","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"903","0.845945945945946","0.845945945945946","0.845945945945946","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"905","0.8356756756756756","0.8356756756756756","0.8356756756756756","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"907","0.8456756756756759","0.8456756756756759","0.8456756756756759","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"909","0.8505405405405404","0.8505405405405404","0.8505405405405404","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"911","0.8362162162162161","0.8362162162162161","0.8362162162162161","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"913","0.8440540540540539","0.8440540540540539","0.8440540540540539","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"915","0.8397297297297297","0.8397297297297297","0.8397297297297297","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"917","0.835135135135135","0.835135135135135","0.835135135135135","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"919","0.8448648648648647","0.8448648648648647","0.8448648648648647","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"921","0.8494594594594593","0.8494594594594593","0.8494594594594593","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"923","0.8427027027027026","0.8427027027027026","0.8427027027027026","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"925","0.8440540540540538","0.8440540540540538","0.8440540540540538","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"927","0.8386486486486486","0.8386486486486486","0.8386486486486486","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"929","0.845945945945946","0.845945945945946","0.845945945945946","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"931","0.835945945945946","0.835945945945946","0.835945945945946","0.84","0.84","0.84"
"933","0.8432432432432432","0.8432432432432432","0.8432432432432432","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"935","0.845135135135135","0.845135135135135","0.845135135135135","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"937","0.84027027027027","0.84027027027027","0.84027027027027","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"939","0.8413513513513513","0.8413513513513513","0.8413513513513513","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"941","0.846216216216216","0.846216216216216","0.846216216216216","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"943","0.8443243243243242","0.8443243243243242","0.8443243243243242","0.84","0.84","0.84"
"945","0.8456756756756758","0.8456756756756758","0.8456756756756758","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"947","0.8500000000000002","0.8500000000000002","0.8500000000000002","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"949","0.8489189189189188","0.8489189189189188","0.8489189189189188","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"951","0.8397297297297298","0.8397297297297298","0.8397297297297298","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"953","0.8508108108108108","0.8508108108108108","0.8508108108108108","0.84","0.84","0.84"
"955","0.8497297297297296","0.8497297297297296","0.8497297297297296","0.84","0.84","0.84"
"957","0.8475675675675677","0.8475675675675677","0.8475675675675677","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"959","0.8421621621621622","0.8421621621621622","0.8421621621621622","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"961","0.8486486486486485","0.8486486486486485","0.8486486486486485","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"963","0.8432432432432431","0.8432432432432431","0.8432432432432431","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"965","0.8572972972972973","0.8572972972972973","0.8572972972972973","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"967","0.8543243243243244","0.8543243243243244","0.8543243243243244","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"969","0.8435135135135133","0.8435135135135133","0.8435135135135133","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"971","0.8591891891891892","0.8591891891891892","0.8591891891891892","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"973","0.8510810810810809","0.8510810810810809","0.8510810810810809","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"975","0.840810810810811","0.840810810810811","0.840810810810811","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"977","0.8518918918918917","0.8518918918918917","0.8518918918918917","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"979","0.8554054054054056","0.8554054054054056","0.8554054054054056","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"981","0.8424324324324325","0.8424324324324325","0.8424324324324325","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"983","0.8627027027027026","0.8627027027027026","0.8627027027027026","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"985","0.8478378378378377","0.8478378378378377","0.8478378378378377","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"987","0.8516216216216217","0.8516216216216217","0.8516216216216217","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"989","0.8470270270270268","0.8470270270270268","0.8470270270270268","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"991","0.8537837837837838","0.8537837837837838","0.8537837837837838","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"993","0.851891891891892","0.851891891891892","0.851891891891892","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"995","0.8608108108108106","0.8608108108108106","0.8608108108108106","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"997","0.8435135135135137","0.8435135135135137","0.8435135135135137","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"999","0.8637837837837838","0.8637837837837838","0.8637837837837838","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1001","0.8608108108108108","0.8608108108108108","0.8608108108108108","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1003","0.8554054054054053","0.8554054054054053","0.8554054054054053","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1005","0.8545945945945947","0.8545945945945947","0.8545945945945947","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1007","0.8524324324324325","0.8524324324324325","0.8524324324324325","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"1009","0.8670270270270268","0.8670270270270268","0.8670270270270268","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"1011","0.8586486486486485","0.8586486486486485","0.8586486486486485","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1013","0.8554054054054051","0.8554054054054051","0.8554054054054051","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1015","0.8513513513513512","0.8513513513513512","0.8513513513513512","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1017","0.8564864864864863","0.8564864864864863","0.8564864864864863","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1019","0.8686486486486487","0.8686486486486487","0.8686486486486487","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1021","0.8483783783783785","0.8483783783783785","0.8483783783783785","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1023","0.8654054054054053","0.8654054054054053","0.8654054054054053","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1025","0.8545945945945945","0.8545945945945945","0.8545945945945945","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1027","0.8545945945945946","0.8545945945945946","0.8545945945945946","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1029","0.8637837837837838","0.8637837837837838","0.8637837837837838","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1031","0.8627027027027028","0.8627027027027028","0.8627027027027028","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1033","0.862162162162162","0.862162162162162","0.862162162162162","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1035","0.8540540540540542","0.8540540540540542","0.8540540540540542","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"1037","0.8624324324324326","0.8624324324324326","0.8624324324324326","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1039","0.8581081081081079","0.8581081081081079","0.8581081081081079","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1041","0.8518918918918917","0.8518918918918917","0.8518918918918917","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1043","0.8632432432432434","0.8632432432432434","0.8632432432432434","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1045","0.86","0.86","0.86","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1047","0.8535135135135132","0.8535135135135132","0.8535135135135132","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1049","0.8610810810810812","0.8610810810810812","0.8610810810810812","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1051","0.8635135135135137","0.8635135135135137","0.8635135135135137","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1053","0.855945945945946","0.855945945945946","0.855945945945946","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1055","0.8591891891891892","0.8591891891891892","0.8591891891891892","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1057","0.8643243243243243","0.8643243243243243","0.8643243243243243","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1059","0.8651351351351351","0.8651351351351351","0.8651351351351351","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1061","0.8605405405405405","0.8605405405405405","0.8605405405405405","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1063","0.8645945945945946","0.8645945945945946","0.8645945945945946","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1065","0.8589189189189188","0.8589189189189188","0.8589189189189188","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1067","0.8627027027027028","0.8627027027027028","0.8627027027027028","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1069","0.855945945945946","0.855945945945946","0.855945945945946","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1071","0.8694594594594595","0.8694594594594595","0.8694594594594595","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1073","0.8675675675675676","0.8675675675675676","0.8675675675675676","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1075","0.8567567567567569","0.8567567567567569","0.8567567567567569","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1077","0.8627027027027026","0.8627027027027026","0.8627027027027026","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1079","0.8640540540540538","0.8640540540540538","0.8640540540540538","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1081","0.8532432432432433","0.8532432432432433","0.8532432432432433","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1083","0.8659459459459458","0.8659459459459458","0.8659459459459458","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1085","0.8516216216216216","0.8516216216216216","0.8516216216216216","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1087","0.8632432432432434","0.8632432432432434","0.8632432432432434","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1089","0.8618918918918919","0.8618918918918919","0.8618918918918919","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1091","0.8632432432432432","0.8632432432432432","0.8632432432432432","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1093","0.8594594594594596","0.8594594594594596","0.8594594594594596","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1095","0.8743243243243242","0.8743243243243242","0.8743243243243242","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1097","0.8594594594594593","0.8594594594594593","0.8594594594594593","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1099","0.867837837837838","0.867837837837838","0.867837837837838","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1101","0.8710810810810812","0.8710810810810812","0.8710810810810812","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1103","0.8767567567567567","0.8767567567567567","0.8767567567567567","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1105","0.8632432432432434","0.8632432432432434","0.8632432432432434","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1107","0.8672972972972974","0.8672972972972974","0.8672972972972974","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"1109","0.8813513513513513","0.8813513513513513","0.8813513513513513","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1111","0.8637837837837836","0.8637837837837836","0.8637837837837836","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1113","0.8670270270270272","0.8670270270270272","0.8670270270270272","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1115","0.8624324324324323","0.8624324324324323","0.8624324324324323","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1117","0.8645945945945944","0.8645945945945944","0.8645945945945944","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1119","0.8551351351351351","0.8551351351351351","0.8551351351351351","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"1121","0.8686486486486489","0.8686486486486489","0.8686486486486489","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1123","0.8624324324324324","0.8624324324324324","0.8624324324324324","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1125","0.8635135135135136","0.8635135135135136","0.8635135135135136","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1127","0.8675675675675676","0.8675675675675676","0.8675675675675676","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1129","0.8724324324324323","0.8724324324324323","0.8724324324324323","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1131","0.8556756756756756","0.8556756756756756","0.8556756756756756","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1133","0.8764864864864865","0.8764864864864865","0.8764864864864865","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1135","0.875945945945946","0.875945945945946","0.875945945945946","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1137","0.8786486486486486","0.8786486486486486","0.8786486486486486","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1139","0.8697297297297295","0.8697297297297295","0.8697297297297295","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1141","0.8754054054054055","0.8754054054054055","0.8754054054054055","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1143","0.8689189189189189","0.8689189189189189","0.8689189189189189","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1145","0.8727027027027027","0.8727027027027027","0.8727027027027027","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1147","0.8697297297297297","0.8697297297297297","0.8697297297297297","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1149","0.8681081081081079","0.8681081081081079","0.8681081081081079","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1151","0.8743243243243242","0.8743243243243242","0.8743243243243242","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1153","0.8627027027027027","0.8627027027027027","0.8627027027027027","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1155","0.8700000000000001","0.8700000000000001","0.8700000000000001","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1157","0.8597297297297299","0.8597297297297299","0.8597297297297299","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1159","0.8648648648648647","0.8648648648648647","0.8648648648648647","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1161","0.8718918918918919","0.8718918918918919","0.8718918918918919","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1163","0.8743243243243242","0.8743243243243242","0.8743243243243242","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1165","0.877027027027027","0.877027027027027","0.877027027027027","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1167","0.8740540540540541","0.8740540540540541","0.8740540540540541","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"1169","0.8678378378378374","0.8678378378378374","0.8678378378378374","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"1171","0.8691891891891893","0.8691891891891893","0.8691891891891893","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"1173","0.874864864864865","0.874864864864865","0.874864864864865","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"1175","0.8691891891891889","0.8691891891891889","0.8691891891891889","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"1177","0.873783783783784","0.873783783783784","0.873783783783784","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1179","0.8772972972972973","0.8772972972972973","0.8772972972972973","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1181","0.862702702702703","0.862702702702703","0.862702702702703","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1183","0.8727027027027027","0.8727027027027027","0.8727027027027027","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1185","0.8772972972972973","0.8772972972972973","0.8772972972972973","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1187","0.8691891891891893","0.8691891891891893","0.8691891891891893","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1189","0.878918918918919","0.878918918918919","0.878918918918919","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1191","0.8691891891891891","0.8691891891891891","0.8691891891891891","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1193","0.8800000000000001","0.8800000000000001","0.8800000000000001","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1195","0.8813513513513513","0.8813513513513513","0.8813513513513513","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1197","0.8702702702702704","0.8702702702702704","0.8702702702702704","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1199","0.875945945945946","0.875945945945946","0.875945945945946","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1201","0.8756756756756756","0.8756756756756756","0.8756756756756756","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1203","0.8672972972972972","0.8672972972972972","0.8672972972972972","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1205","0.8581081081081082","0.8581081081081082","0.8581081081081082","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1207","0.8786486486486488","0.8786486486486488","0.8786486486486488","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1209","0.8829729729729731","0.8829729729729731","0.8829729729729731","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1211","0.8835135135135135","0.8835135135135135","0.8835135135135135","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1213","0.8686486486486489","0.8686486486486489","0.8686486486486489","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1215","0.8732432432432435","0.8732432432432435","0.8732432432432435","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1217","0.8683783783783783","0.8683783783783783","0.8683783783783783","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1219","0.882162162162162","0.882162162162162","0.882162162162162","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"1221","0.8754054054054052","0.8754054054054052","0.8754054054054052","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"1223","0.8699999999999999","0.8699999999999999","0.8699999999999999","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1225","0.8775675675675675","0.8775675675675675","0.8775675675675675","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1227","0.8786486486486488","0.8786486486486488","0.8786486486486488","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1229","0.8800000000000002","0.8800000000000002","0.8800000000000002","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1231","0.881081081081081","0.881081081081081","0.881081081081081","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1233","0.8727027027027029","0.8727027027027029","0.8727027027027029","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1235","0.8824324324324324","0.8824324324324324","0.8824324324324324","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1237","0.886216216216216","0.886216216216216","0.886216216216216","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1239","0.8775675675675677","0.8775675675675677","0.8775675675675677","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1241","0.8883783783783783","0.8883783783783783","0.8883783783783783","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"1243","0.8818918918918918","0.8818918918918918","0.8818918918918918","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1245","0.872162162162162","0.872162162162162","0.872162162162162","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1247","0.8783783783783784","0.8783783783783784","0.8783783783783784","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1249","0.8775675675675674","0.8775675675675674","0.8775675675675674","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"1251","0.8748648648648648","0.8748648648648648","0.8748648648648648","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1253","0.8764864864864866","0.8764864864864866","0.8764864864864866","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1255","0.8799999999999999","0.8799999999999999","0.8799999999999999","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1257","0.8775675675675677","0.8775675675675677","0.8775675675675677","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1259","0.8794594594594595","0.8794594594594595","0.8794594594594595","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1261","0.877027027027027","0.877027027027027","0.877027027027027","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1263","0.8813513513513513","0.8813513513513513","0.8813513513513513","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1265","0.8800000000000002","0.8800000000000002","0.8800000000000002","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1267","0.8875675675675676","0.8875675675675676","0.8875675675675676","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1269","0.8800000000000001","0.8800000000000001","0.8800000000000001","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1271","0.8805405405405405","0.8805405405405405","0.8805405405405405","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1273","0.885945945945946","0.885945945945946","0.885945945945946","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1275","0.8778378378378378","0.8778378378378378","0.8778378378378378","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"1277","0.881891891891892","0.881891891891892","0.881891891891892","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"1279","0.8859459459459458","0.8859459459459458","0.8859459459459458","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1281","0.8829729729729728","0.8829729729729728","0.8829729729729728","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1283","0.8870270270270266","0.8870270270270266","0.8870270270270266","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"1285","0.8843243243243243","0.8843243243243243","0.8843243243243243","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"1287","0.8651351351351351","0.8651351351351351","0.8651351351351351","0.8999999999999994","0.8999999999999994","0.8999999999999994"
