"Step","stilted-spaceship-1 - train_accuracy","stilted-spaceship-1 - train_accuracy__MIN","stilted-spaceship-1 - train_accuracy__MAX","stilted-spaceship-1 - val_accuracy","stilted-spaceship-1 - val_accuracy__MIN","stilted-spaceship-1 - val_accuracy__MAX"
"511","0.670810810810811","0.670810810810811","0.670810810810811","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"513","0.6632432432432435","0.6632432432432435","0.6632432432432435","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"515","0.6700000000000002","0.6700000000000002","0.6700000000000002","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"517","0.67","0.67","0.67","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"519","0.6694594594594595","0.6694594594594595","0.6694594594594595","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"521","0.6691891891891892","0.6691891891891892","0.6691891891891892","0.62","0.62","0.62"
"523","0.6759459459459459","0.6759459459459459","0.6759459459459459","0.62","0.62","0.62"
"525","0.6697297297297298","0.6697297297297298","0.6697297297297298","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"527","0.6613513513513514","0.6613513513513514","0.6613513513513514","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"529","0.6662162162162163","0.6662162162162163","0.6662162162162163","0.62","0.62","0.62"
"531","0.6781081081081084","0.6781081081081084","0.6781081081081084","0.62","0.62","0.62"
"533","0.6675675675675675","0.6675675675675675","0.6675675675675675","0.59","0.59","0.59"
"535","0.6762162162162161","0.6762162162162161","0.6762162162162161","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"537","0.6743243243243244","0.6743243243243244","0.6743243243243244","0.59","0.59","0.59"
"539","0.66972972972973","0.66972972972973","0.66972972972973","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"541","0.6697297297297298","0.6697297297297298","0.6697297297297298","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"543","0.6705405405405405","0.6705405405405405","0.6705405405405405","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"545","0.6721621621621621","0.6721621621621621","0.6721621621621621","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"547","0.6708108108108111","0.6708108108108111","0.6708108108108111","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"549","0.6794594594594595","0.6794594594594595","0.6794594594594595","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"551","0.6797297297297296","0.6797297297297296","0.6797297297297296","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"553","0.6805405405405406","0.6805405405405406","0.6805405405405406","0.62","0.62","0.62"
"555","0.6770270270270272","0.6770270270270272","0.6770270270270272","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"557","0.6778378378378378","0.6778378378378378","0.6778378378378378","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"559","0.6902702702702702","0.6902702702702702","0.6902702702702702","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"561","0.6748648648648651","0.6748648648648651","0.6748648648648651","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"563","0.6791891891891891","0.6791891891891891","0.6791891891891891","0.62","0.62","0.62"
"565","0.6735135135135136","0.6735135135135136","0.6735135135135136","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"567","0.687027027027027","0.687027027027027","0.687027027027027","0.63","0.63","0.63"
"569","0.6754054054054055","0.6754054054054055","0.6754054054054055","0.63","0.63","0.63"
"571","0.6721621621621622","0.6721621621621622","0.6721621621621622","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"573","0.6821621621621621","0.6821621621621621","0.6821621621621621","0.66","0.66","0.66"
"575","0.679189189189189","0.679189189189189","0.679189189189189","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"577","0.6781081081081083","0.6781081081081083","0.6781081081081083","0.63","0.63","0.63"
"579","0.6905405405405406","0.6905405405405406","0.6905405405405406","0.63","0.63","0.63"
"581","0.6867567567567568","0.6867567567567568","0.6867567567567568","0.63","0.63","0.63"
"583","0.682702702702703","0.682702702702703","0.682702702702703","0.63","0.63","0.63"
"585","0.6886486486486486","0.6886486486486486","0.6886486486486486","0.62","0.62","0.62"
"587","0.685945945945946","0.685945945945946","0.685945945945946","0.59","0.59","0.59"
"589","0.68","0.68","0.68","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"591","0.676216216216216","0.676216216216216","0.676216216216216","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"593","0.6932432432432433","0.6932432432432433","0.6932432432432433","0.59","0.59","0.59"
"595","0.6883783783783786","0.6883783783783786","0.6883783783783786","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"597","0.6894594594594594","0.6894594594594594","0.6894594594594594","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"599","0.6867567567567566","0.6867567567567566","0.6867567567567566","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"601","0.6897297297297299","0.6897297297297299","0.6897297297297299","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"603","0.6851351351351355","0.6851351351351355","0.6851351351351355","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"605","0.6918918918918919","0.6918918918918919","0.6918918918918919","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"607","0.6891891891891895","0.6891891891891895","0.6891891891891895","0.62","0.62","0.62"
"609","0.6881081081081083","0.6881081081081083","0.6881081081081083","0.63","0.63","0.63"
"611","0.6908108108108106","0.6908108108108106","0.6908108108108106","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"613","0.6910810810810811","0.6910810810810811","0.6910810810810811","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"615","0.6948648648648649","0.6948648648648649","0.6948648648648649","0.62","0.62","0.62"
"617","0.6905405405405406","0.6905405405405406","0.6905405405405406","0.62","0.62","0.62"
"619","0.6900000000000002","0.6900000000000002","0.6900000000000002","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"621","0.6921621621621623","0.6921621621621623","0.6921621621621623","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"623","0.6891891891891893","0.6891891891891893","0.6891891891891893","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"625","0.6940540540540542","0.6940540540540542","0.6940540540540542","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"627","0.6832432432432435","0.6832432432432435","0.6832432432432435","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"629","0.6886486486486485","0.6886486486486485","0.6886486486486485","0.63","0.63","0.63"
"631","0.6897297297297296","0.6897297297297296","0.6897297297297296","0.62","0.62","0.62"
"633","0.7013513513513513","0.7013513513513513","0.7013513513513513","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"635","0.6891891891891891","0.6891891891891891","0.6891891891891891","0.59","0.59","0.59"
"637","0.6962162162162161","0.6962162162162161","0.6962162162162161","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"639","0.7021621621621623","0.7021621621621623","0.7021621621621623","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"641","0.6989189189189189","0.6989189189189189","0.6989189189189189","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"643","0.6983783783783785","0.6983783783783785","0.6983783783783785","0.63","0.63","0.63"
"645","0.7024324324324325","0.7024324324324325","0.7024324324324325","0.63","0.63","0.63"
"647","0.7043243243243245","0.7043243243243245","0.7043243243243245","0.63","0.63","0.63"
"649","0.7051351351351348","0.7051351351351348","0.7051351351351348","0.62","0.62","0.62"
"651","0.6962162162162162","0.6962162162162162","0.6962162162162162","0.63","0.63","0.63"
"653","0.7027027027027026","0.7027027027027026","0.7027027027027026","0.62","0.62","0.62"
"655","0.7032432432432433","0.7032432432432433","0.7032432432432433","0.63","0.63","0.63"
"657","0.71","0.71","0.71","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"659","0.7032432432432433","0.7032432432432433","0.7032432432432433","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"661","0.6916216216216217","0.6916216216216217","0.6916216216216217","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"663","0.7035135135135134","0.7035135135135134","0.7035135135135134","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"665","0.7067567567567568","0.7067567567567568","0.7067567567567568","0.66","0.66","0.66"
"667","0.7056756756756758","0.7056756756756758","0.7056756756756758","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"669","0.7054054054054054","0.7054054054054054","0.7054054054054054","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"671","0.7094594594594594","0.7094594594594594","0.7094594594594594","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"673","0.7102702702702705","0.7102702702702705","0.7102702702702705","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"675","0.7062162162162163","0.7062162162162163","0.7062162162162163","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"677","0.7197297297297299","0.7197297297297299","0.7197297297297299","0.63","0.63","0.63"
"679","0.7064864864864865","0.7064864864864865","0.7064864864864865","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"681","0.7099999999999999","0.7099999999999999","0.7099999999999999","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"683","0.7129729729729728","0.7129729729729728","0.7129729729729728","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"685","0.7035135135135135","0.7035135135135135","0.7035135135135135","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"687","0.7164864864864864","0.7164864864864864","0.7164864864864864","0.63","0.63","0.63"
"689","0.7205405405405405","0.7205405405405405","0.7205405405405405","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"691","0.7118918918918918","0.7118918918918918","0.7118918918918918","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"693","0.7102702702702703","0.7102702702702703","0.7102702702702703","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"695","0.7089189189189191","0.7089189189189191","0.7089189189189191","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"697","0.7140540540540544","0.7140540540540544","0.7140540540540544","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"699","0.714864864864865","0.714864864864865","0.714864864864865","0.66","0.66","0.66"
"701","0.7135135135135133","0.7135135135135133","0.7135135135135133","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"703","0.708108108108108","0.708108108108108","0.708108108108108","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"705","0.7186486486486486","0.7186486486486486","0.7186486486486486","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"707","0.7189189189189188","0.7189189189189188","0.7189189189189188","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"709","0.7245945945945946","0.7245945945945946","0.7245945945945946","0.6499999999999997","0.6499999999999997","0.6499999999999997"
"711","0.7189189189189191","0.7189189189189191","0.7189189189189191","0.66","0.66","0.66"
"713","0.728918918918919","0.728918918918919","0.728918918918919","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"715","0.7202702702702704","0.7202702702702704","0.7202702702702704","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"717","0.717027027027027","0.717027027027027","0.717027027027027","0.6400000000000002","0.6400000000000002","0.6400000000000002"
"719","0.7194594594594594","0.7194594594594594","0.7194594594594594","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"721","0.7254054054054055","0.7254054054054055","0.7254054054054055","0.63","0.63","0.63"
"723","0.7291891891891891","0.7291891891891891","0.7291891891891891","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"725","0.722972972972973","0.722972972972973","0.722972972972973","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"727","0.7170270270270269","0.7170270270270269","0.7170270270270269","0.66","0.66","0.66"
"729","0.7235135135135136","0.7235135135135136","0.7235135135135136","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"731","0.7151351351351353","0.7151351351351353","0.7151351351351353","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"733","0.7232432432432432","0.7232432432432432","0.7232432432432432","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"735","0.7302702702702705","0.7302702702702705","0.7302702702702705","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"737","0.7310810810810812","0.7310810810810812","0.7310810810810812","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"739","0.73","0.73","0.73","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"741","0.7343243243243245","0.7343243243243245","0.7343243243243245","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"743","0.7272972972972974","0.7272972972972974","0.7272972972972974","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"745","0.7294594594594596","0.7294594594594596","0.7294594594594596","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"747","0.7272972972972972","0.7272972972972972","0.7272972972972972","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"749","0.7297297297297296","0.7297297297297296","0.7297297297297296","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"751","0.7335135135135137","0.7335135135135137","0.7335135135135137","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"753","0.7324324324324325","0.7324324324324325","0.7324324324324325","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"755","0.731891891891892","0.731891891891892","0.731891891891892","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"757","0.7232432432432432","0.7232432432432432","0.7232432432432432","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"759","0.7345945945945946","0.7345945945945946","0.7345945945945946","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"761","0.734054054054054","0.734054054054054","0.734054054054054","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"763","0.7321621621621621","0.7321621621621621","0.7321621621621621","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"765","0.7337837837837837","0.7337837837837837","0.7337837837837837","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"767","0.7389189189189189","0.7389189189189189","0.7389189189189189","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"769","0.7351351351351352","0.7351351351351352","0.7351351351351352","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"771","0.7356756756756756","0.7356756756756756","0.7356756756756756","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"773","0.7321621621621622","0.7321621621621622","0.7321621621621622","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"775","0.7389189189189188","0.7389189189189188","0.7389189189189188","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"777","0.7362162162162165","0.7362162162162165","0.7362162162162165","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"779","0.7491891891891892","0.7491891891891892","0.7491891891891892","0.66","0.66","0.66"
"781","0.7483783783783784","0.7483783783783784","0.7483783783783784","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"783","0.7462162162162161","0.7462162162162161","0.7462162162162161","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"785","0.7502702702702702","0.7502702702702702","0.7502702702702702","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"787","0.742162162162162","0.742162162162162","0.742162162162162","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"789","0.7508108108108107","0.7508108108108107","0.7508108108108107","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"791","0.7456756756756757","0.7456756756756757","0.7456756756756757","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"793","0.7424324324324324","0.7424324324324324","0.7424324324324324","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"795","0.7467567567567567","0.7467567567567567","0.7467567567567567","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"797","0.7532432432432433","0.7532432432432433","0.7532432432432433","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"799","0.7540540540540538","0.7540540540540538","0.7540540540540538","0.75","0.75","0.75"
"801","0.7462162162162163","0.7462162162162163","0.7462162162162163","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"803","0.7543243243243244","0.7543243243243244","0.7543243243243244","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"805","0.7516216216216215","0.7516216216216215","0.7516216216216215","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"807","0.7472972972972972","0.7472972972972972","0.7472972972972972","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"809","0.7616216216216214","0.7616216216216214","0.7616216216216214","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"811","0.7529729729729729","0.7529729729729729","0.7529729729729729","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"813","0.7613513513513513","0.7613513513513513","0.7613513513513513","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"815","0.7435135135135135","0.7435135135135135","0.7435135135135135","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"817","0.763783783783784","0.763783783783784","0.763783783783784","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"819","0.7743243243243245","0.7743243243243245","0.7743243243243245","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"821","0.7535135135135134","0.7535135135135134","0.7535135135135134","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"823","0.7659459459459459","0.7659459459459459","0.7659459459459459","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"825","0.7640540540540544","0.7640540540540544","0.7640540540540544","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"827","0.7716216216216217","0.7716216216216217","0.7716216216216217","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"829","0.7632432432432432","0.7632432432432432","0.7632432432432432","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"831","0.7570270270270271","0.7570270270270271","0.7570270270270271","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"833","0.7672972972972971","0.7672972972972971","0.7672972972972971","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"835","0.7635135135135135","0.7635135135135135","0.7635135135135135","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"837","0.7708108108108109","0.7708108108108109","0.7708108108108109","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"839","0.7581081081081079","0.7581081081081079","0.7581081081081079","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"841","0.7724324324324322","0.7724324324324322","0.7724324324324322","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"843","0.7672972972972973","0.7672972972972973","0.7672972972972973","0.75","0.75","0.75"
"845","0.7621621621621621","0.7621621621621621","0.7621621621621621","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"847","0.7697297297297298","0.7697297297297298","0.7697297297297298","0.75","0.75","0.75"
"849","0.7648648648648649","0.7648648648648649","0.7648648648648649","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"851","0.7772972972972974","0.7772972972972974","0.7772972972972974","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"853","0.7732432432432433","0.7732432432432433","0.7732432432432433","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"855","0.7748648648648648","0.7748648648648648","0.7748648648648648","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"857","0.7783783783783781","0.7783783783783781","0.7783783783783781","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"859","0.7781081081081084","0.7781081081081084","0.7781081081081084","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"861","0.7864864864864863","0.7864864864864863","0.7864864864864863","0.75","0.75","0.75"
"863","0.783243243243243","0.783243243243243","0.783243243243243","0.75","0.75","0.75"
"865","0.7745945945945945","0.7745945945945945","0.7745945945945945","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"867","0.7840540540540538","0.7840540540540538","0.7840540540540538","0.75","0.75","0.75"
"869","0.7864864864864866","0.7864864864864866","0.7864864864864866","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"871","0.7851351351351351","0.7851351351351351","0.7851351351351351","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"873","0.7781081081081082","0.7781081081081082","0.7781081081081082","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"875","0.7794594594594595","0.7794594594594595","0.7794594594594595","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"877","0.7859459459459459","0.7859459459459459","0.7859459459459459","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"879","0.7913513513513515","0.7913513513513515","0.7913513513513515","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"881","0.7875675675675677","0.7875675675675677","0.7875675675675677","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"883","0.7905405405405406","0.7905405405405406","0.7905405405405406","0.75","0.75","0.75"
"885","0.7870270270270271","0.7870270270270271","0.7870270270270271","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"887","0.788918918918919","0.788918918918919","0.788918918918919","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"889","0.791081081081081","0.791081081081081","0.791081081081081","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"891","0.795135135135135","0.795135135135135","0.795135135135135","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"893","0.7986486486486485","0.7986486486486485","0.7986486486486485","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"895","0.8043243243243243","0.8043243243243243","0.8043243243243243","0.75","0.75","0.75"
"897","0.7945945945945946","0.7945945945945946","0.7945945945945946","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"899","0.7932432432432431","0.7932432432432431","0.7932432432432431","0.75","0.75","0.75"
"901","0.8013513513513513","0.8013513513513513","0.8013513513513513","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"903","0.7970270270270271","0.7970270270270271","0.7970270270270271","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"905","0.7956756756756759","0.7956756756756759","0.7956756756756759","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"907","0.7929729729729728","0.7929729729729728","0.7929729729729728","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"909","0.7975675675675676","0.7975675675675676","0.7975675675675676","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"911","0.7994594594594594","0.7994594594594594","0.7994594594594594","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"913","0.7964864864864865","0.7964864864864865","0.7964864864864865","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"915","0.7924324324324324","0.7924324324324324","0.7924324324324324","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"917","0.8008108108108108","0.8008108108108108","0.8008108108108108","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"919","0.7913513513513512","0.7913513513513512","0.7913513513513512","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"921","0.8027027027027025","0.8027027027027025","0.8027027027027025","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"923","0.7935135135135135","0.7935135135135135","0.7935135135135135","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"925","0.8027027027027027","0.8027027027027027","0.8027027027027027","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"927","0.8059459459459459","0.8059459459459459","0.8059459459459459","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"929","0.7970270270270269","0.7970270270270269","0.7970270270270269","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"931","0.8059459459459459","0.8059459459459459","0.8059459459459459","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"933","0.8059459459459456","0.8059459459459456","0.8059459459459456","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"935","0.8075675675675675","0.8075675675675675","0.8075675675675675","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"937","0.8113513513513514","0.8113513513513514","0.8113513513513514","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"939","0.805135135135135","0.805135135135135","0.805135135135135","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"941","0.8154054054054054","0.8154054054054054","0.8154054054054054","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"943","0.8199999999999998","0.8199999999999998","0.8199999999999998","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"945","0.8043243243243243","0.8043243243243243","0.8043243243243243","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"947","0.818108108108108","0.818108108108108","0.818108108108108","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"949","0.8116216216216217","0.8116216216216217","0.8116216216216217","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"951","0.8116216216216218","0.8116216216216218","0.8116216216216218","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"953","0.8140540540540541","0.8140540540540541","0.8140540540540541","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"955","0.8210810810810812","0.8210810810810812","0.8210810810810812","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"957","0.8091891891891891","0.8091891891891891","0.8091891891891891","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"959","0.8175675675675674","0.8175675675675674","0.8175675675675674","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"961","0.8127027027027027","0.8127027027027027","0.8127027027027027","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"963","0.8208108108108108","0.8208108108108108","0.8208108108108108","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"965","0.8105405405405407","0.8105405405405407","0.8105405405405407","0.84","0.84","0.84"
"967","0.8132432432432432","0.8132432432432432","0.8132432432432432","0.84","0.84","0.84"
"969","0.8194594594594594","0.8194594594594594","0.8194594594594594","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"971","0.8245945945945947","0.8245945945945947","0.8245945945945947","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"973","0.8235135135135138","0.8235135135135138","0.8235135135135138","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"975","0.8205405405405404","0.8205405405405404","0.8205405405405404","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"977","0.8294594594594593","0.8294594594594593","0.8294594594594593","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"979","0.838918918918919","0.838918918918919","0.838918918918919","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"981","0.8316216216216216","0.8316216216216216","0.8316216216216216","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"983","0.8270270270270271","0.8270270270270271","0.8270270270270271","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"985","0.8267567567567566","0.8267567567567566","0.8267567567567566","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"987","0.8324324324324326","0.8324324324324326","0.8324324324324326","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"989","0.8302702702702701","0.8302702702702701","0.8302702702702701","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"991","0.8316216216216215","0.8316216216216215","0.8316216216216215","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"993","0.8405405405405405","0.8405405405405405","0.8405405405405405","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"995","0.8397297297297296","0.8397297297297296","0.8397297297297296","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"997","0.8337837837837838","0.8337837837837838","0.8337837837837838","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"999","0.831081081081081","0.831081081081081","0.831081081081081","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"1001","0.8291891891891892","0.8291891891891892","0.8291891891891892","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"1003","0.8354054054054052","0.8354054054054052","0.8354054054054052","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"1005","0.8316216216216215","0.8316216216216215","0.8316216216216215","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"1007","0.8459459459459459","0.8459459459459459","0.8459459459459459","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"1009","0.8394594594594592","0.8394594594594592","0.8394594594594592","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"1011","0.8386486486486487","0.8386486486486487","0.8386486486486487","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"1013","0.837027027027027","0.837027027027027","0.837027027027027","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"1015","0.8383783783783784","0.8383783783783784","0.8383783783783784","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"1017","0.8399999999999997","0.8399999999999997","0.8399999999999997","0.8299999999999992","0.8299999999999992","0.8299999999999992"
