"Step","lilac-dew-1 - train_accuracy","lilac-dew-1 - train_accuracy__MIN","lilac-dew-1 - train_accuracy__MAX","lilac-dew-1 - val_accuracy","lilac-dew-1 - val_accuracy__MIN","lilac-dew-1 - val_accuracy__MAX"
"521","0.7327027027027025","0.7327027027027025","0.7327027027027025","0.66","0.66","0.66"
"523","0.7383783783783784","0.7383783783783784","0.7383783783783784","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"525","0.7324324324324325","0.7324324324324325","0.7324324324324325","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"527","0.731081081081081","0.731081081081081","0.731081081081081","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"529","0.728108108108108","0.728108108108108","0.728108108108108","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"531","0.7408108108108107","0.7408108108108107","0.7408108108108107","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"533","0.7370270270270268","0.7370270270270268","0.7370270270270268","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"535","0.7429729729729727","0.7429729729729727","0.7429729729729727","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"537","0.7394594594594595","0.7394594594594595","0.7394594594594595","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"539","0.7418918918918919","0.7418918918918919","0.7418918918918919","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"541","0.7343243243243245","0.7343243243243245","0.7343243243243245","0.75","0.75","0.75"
"543","0.7351351351351353","0.7351351351351353","0.7351351351351353","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"545","0.7335135135135133","0.7335135135135133","0.7335135135135133","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"547","0.7443243243243244","0.7443243243243244","0.7443243243243244","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"549","0.7472972972972972","0.7472972972972972","0.7472972972972972","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"551","0.7397297297297296","0.7397297297297296","0.7397297297297296","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"553","0.7397297297297297","0.7397297297297297","0.7397297297297297","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"555","0.737837837837838","0.737837837837838","0.737837837837838","0.75","0.75","0.75"
"557","0.7424324324324324","0.7424324324324324","0.7424324324324324","0.75","0.75","0.75"
"559","0.7367567567567564","0.7367567567567564","0.7367567567567564","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"561","0.7443243243243244","0.7443243243243244","0.7443243243243244","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"563","0.7432432432432432","0.7432432432432432","0.7432432432432432","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"565","0.7599999999999998","0.7599999999999998","0.7599999999999998","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"567","0.7502702702702704","0.7502702702702704","0.7502702702702704","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"569","0.7491891891891892","0.7491891891891892","0.7491891891891892","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"571","0.7491891891891892","0.7491891891891892","0.7491891891891892","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"573","0.7456756756756757","0.7456756756756757","0.7456756756756757","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"575","0.7572972972972973","0.7572972972972973","0.7572972972972973","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"577","0.7505405405405404","0.7505405405405404","0.7505405405405404","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"579","0.7505405405405403","0.7505405405405403","0.7505405405405403","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"581","0.7532432432432433","0.7532432432432433","0.7532432432432433","0.6700000000000006","0.6700000000000006","0.6700000000000006"
"583","0.7575675675675673","0.7575675675675673","0.7575675675675673","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"585","0.7483783783783784","0.7483783783783784","0.7483783783783784","0.75","0.75","0.75"
"587","0.7586486486486487","0.7586486486486487","0.7586486486486487","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"589","0.7567567567567568","0.7567567567567568","0.7567567567567568","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"591","0.7694594594594594","0.7694594594594594","0.7694594594594594","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"593","0.7483783783783784","0.7483783783783784","0.7483783783783784","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"595","0.7505405405405404","0.7505405405405404","0.7505405405405404","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"597","0.7529729729729734","0.7529729729729734","0.7529729729729734","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"599","0.7608108108108108","0.7608108108108108","0.7608108108108108","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"601","0.7672972972972972","0.7672972972972972","0.7672972972972972","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"603","0.7543243243243243","0.7543243243243243","0.7543243243243243","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"605","0.7508108108108108","0.7508108108108108","0.7508108108108108","0.6799999999999998","0.6799999999999998","0.6799999999999998"
"607","0.7705405405405403","0.7705405405405403","0.7705405405405403","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"609","0.7545945945945945","0.7545945945945945","0.7545945945945945","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"611","0.765945945945946","0.765945945945946","0.765945945945946","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"613","0.7629729729729728","0.7629729729729728","0.7629729729729728","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"615","0.7621621621621623","0.7621621621621623","0.7621621621621623","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"617","0.7721621621621624","0.7721621621621624","0.7721621621621624","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"619","0.771081081081081","0.771081081081081","0.771081081081081","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"621","0.76","0.76","0.76","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"623","0.7591891891891891","0.7591891891891891","0.7591891891891891","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"625","0.765945945945946","0.765945945945946","0.765945945945946","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"627","0.7594594594594594","0.7594594594594594","0.7594594594594594","0.6999999999999996","0.6999999999999996","0.6999999999999996"
"629","0.7629729729729728","0.7629729729729728","0.7629729729729728","0.7199999999999998","0.7199999999999998","0.7199999999999998"
"631","0.7708108108108108","0.7708108108108108","0.7708108108108108","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"633","0.7694594594594595","0.7694594594594595","0.7694594594594595","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"635","0.7683783783783784","0.7683783783783784","0.7683783783783784","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"637","0.7610810810810809","0.7610810810810809","0.7610810810810809","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"639","0.7721621621621622","0.7721621621621622","0.7721621621621622","0.75","0.75","0.75"
"641","0.7629729729729727","0.7629729729729727","0.7629729729729727","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"643","0.7594594594594596","0.7594594594594596","0.7594594594594596","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"645","0.7664864864864864","0.7664864864864864","0.7664864864864864","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"647","0.7691891891891891","0.7691891891891891","0.7691891891891891","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"649","0.7764864864864865","0.7764864864864865","0.7764864864864865","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"651","0.7783783783783784","0.7783783783783784","0.7783783783783784","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"653","0.7721621621621623","0.7721621621621623","0.7721621621621623","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"655","0.7710810810810812","0.7710810810810812","0.7710810810810812","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"657","0.7778378378378377","0.7778378378378377","0.7778378378378377","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"659","0.7799999999999999","0.7799999999999999","0.7799999999999999","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"661","0.775945945945946","0.775945945945946","0.775945945945946","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"663","0.7805405405405406","0.7805405405405406","0.7805405405405406","0.75","0.75","0.75"
"665","0.7713513513513515","0.7713513513513515","0.7713513513513515","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"667","0.7745945945945947","0.7745945945945947","0.7745945945945947","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"669","0.7686486486486486","0.7686486486486486","0.7686486486486486","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"671","0.7756756756756756","0.7756756756756756","0.7756756756756756","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"673","0.7640540540540541","0.7640540540540541","0.7640540540540541","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"675","0.7816216216216216","0.7816216216216216","0.7816216216216216","0.75","0.75","0.75"
"677","0.7813513513513515","0.7813513513513515","0.7813513513513515","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"679","0.7667567567567569","0.7667567567567569","0.7667567567567569","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"681","0.7756756756756755","0.7756756756756755","0.7756756756756755","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"683","0.7821621621621622","0.7821621621621622","0.7821621621621622","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"685","0.7816216216216215","0.7816216216216215","0.7816216216216215","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"687","0.7829729729729729","0.7829729729729729","0.7829729729729729","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"689","0.7767567567567568","0.7767567567567568","0.7767567567567568","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"691","0.7905405405405406","0.7905405405405406","0.7905405405405406","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"693","0.7770270270270271","0.7770270270270271","0.7770270270270271","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"695","0.7767567567567567","0.7767567567567567","0.7767567567567567","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"697","0.7740540540540541","0.7740540540540541","0.7740540540540541","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"699","0.7675675675675674","0.7675675675675674","0.7675675675675674","0.75","0.75","0.75"
"701","0.7854054054054053","0.7854054054054053","0.7854054054054053","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"703","0.7702702702702705","0.7702702702702705","0.7702702702702705","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"705","0.7835135135135135","0.7835135135135135","0.7835135135135135","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"707","0.7837837837837838","0.7837837837837838","0.7837837837837838","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"709","0.7967567567567567","0.7967567567567567","0.7967567567567567","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"711","0.7791891891891892","0.7791891891891892","0.7791891891891892","0.75","0.75","0.75"
"713","0.7872972972972971","0.7872972972972971","0.7872972972972971","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"715","0.7824324324324327","0.7824324324324327","0.7824324324324327","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"717","0.7862162162162162","0.7862162162162162","0.7862162162162162","0.7100000000000005","0.7100000000000005","0.7100000000000005"
"719","0.7818918918918918","0.7818918918918918","0.7818918918918918","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"721","0.787837837837838","0.787837837837838","0.787837837837838","0.7300000000000003","0.7300000000000003","0.7300000000000003"
"723","0.7981081081081082","0.7981081081081082","0.7981081081081082","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"725","0.7832432432432432","0.7832432432432432","0.7832432432432432","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"727","0.7891891891891892","0.7891891891891892","0.7891891891891892","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"729","0.7845945945945947","0.7845945945945947","0.7845945945945947","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"731","0.7859459459459456","0.7859459459459456","0.7859459459459456","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"733","0.7897297297297298","0.7897297297297298","0.7897297297297298","0.75","0.75","0.75"
"735","0.7878378378378378","0.7878378378378378","0.7878378378378378","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"737","0.7875675675675675","0.7875675675675675","0.7875675675675675","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"739","0.7937837837837838","0.7937837837837838","0.7937837837837838","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"741","0.7843243243243243","0.7843243243243243","0.7843243243243243","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"743","0.793783783783784","0.793783783783784","0.793783783783784","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"745","0.8027027027027028","0.8027027027027028","0.8027027027027028","0.84","0.84","0.84"
"747","0.7989189189189186","0.7989189189189186","0.7989189189189186","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"749","0.8081081081081082","0.8081081081081082","0.8081081081081082","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"751","0.8045945945945944","0.8045945945945944","0.8045945945945944","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"753","0.7924324324324322","0.7924324324324322","0.7924324324324322","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"755","0.7981081081081082","0.7981081081081082","0.7981081081081082","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"757","0.801891891891892","0.801891891891892","0.801891891891892","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"759","0.7927027027027027","0.7927027027027027","0.7927027027027027","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"761","0.7956756756756755","0.7956756756756755","0.7956756756756755","0.84","0.84","0.84"
"763","0.7805405405405406","0.7805405405405406","0.7805405405405406","0.84","0.84","0.84"
"765","0.8002702702702702","0.8002702702702702","0.8002702702702702","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"767","0.788108108108108","0.788108108108108","0.788108108108108","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"769","0.7994594594594594","0.7994594594594594","0.7994594594594594","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"771","0.802972972972973","0.802972972972973","0.802972972972973","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"773","0.8016216216216218","0.8016216216216218","0.8016216216216218","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"775","0.8072972972972973","0.8072972972972973","0.8072972972972973","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"777","0.7972972972972973","0.7972972972972973","0.7972972972972973","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"779","0.7927027027027026","0.7927027027027026","0.7927027027027026","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"781","0.806216216216216","0.806216216216216","0.806216216216216","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"783","0.8029729729729731","0.8029729729729731","0.8029729729729731","0.84","0.84","0.84"
"785","0.8040540540540543","0.8040540540540543","0.8040540540540543","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"787","0.7986486486486487","0.7986486486486487","0.7986486486486487","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"789","0.8072972972972972","0.8072972972972972","0.8072972972972972","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"791","0.8064864864864862","0.8064864864864862","0.8064864864864862","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"793","0.7997297297297298","0.7997297297297298","0.7997297297297298","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"795","0.7999999999999999","0.7999999999999999","0.7999999999999999","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"797","0.8045945945945945","0.8045945945945945","0.8045945945945945","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"799","0.7964864864864868","0.7964864864864868","0.7964864864864868","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"801","0.8005405405405405","0.8005405405405405","0.8005405405405405","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"803","0.7927027027027027","0.7927027027027027","0.7927027027027027","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"805","0.8083783783783783","0.8083783783783783","0.8083783783783783","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"807","0.8132432432432434","0.8132432432432434","0.8132432432432434","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"809","0.8081081081081081","0.8081081081081081","0.8081081081081081","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"811","0.7997297297297298","0.7997297297297298","0.7997297297297298","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"813","0.8154054054054053","0.8154054054054053","0.8154054054054053","0.84","0.84","0.84"
"815","0.8164864864864864","0.8164864864864864","0.8164864864864864","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"817","0.8135135135135133","0.8135135135135133","0.8135135135135133","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"819","0.8067567567567568","0.8067567567567568","0.8067567567567568","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"821","0.7999999999999996","0.7999999999999996","0.7999999999999996","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"823","0.8064864864864865","0.8064864864864865","0.8064864864864865","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"825","0.8021621621621622","0.8021621621621622","0.8021621621621622","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"827","0.8221621621621619","0.8221621621621619","0.8221621621621619","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"829","0.8045945945945945","0.8045945945945945","0.8045945945945945","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"831","0.8118918918918919","0.8118918918918919","0.8118918918918919","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"833","0.8116216216216214","0.8116216216216214","0.8116216216216214","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"835","0.8037837837837838","0.8037837837837838","0.8037837837837838","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"837","0.820810810810811","0.820810810810811","0.820810810810811","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"839","0.8132432432432433","0.8132432432432433","0.8132432432432433","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"841","0.8186486486486485","0.8186486486486485","0.8186486486486485","0.84","0.84","0.84"
"843","0.819189189189189","0.819189189189189","0.819189189189189","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"845","0.8191891891891893","0.8191891891891893","0.8191891891891893","0.84","0.84","0.84"
"847","0.8172972972972974","0.8172972972972974","0.8172972972972974","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"849","0.8037837837837837","0.8037837837837837","0.8037837837837837","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"851","0.8118918918918918","0.8118918918918918","0.8118918918918918","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"853","0.8075675675675674","0.8075675675675674","0.8075675675675674","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"855","0.8151351351351349","0.8151351351351349","0.8151351351351349","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"857","0.8202702702702702","0.8202702702702702","0.8202702702702702","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"859","0.8132432432432429","0.8132432432432429","0.8132432432432429","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"861","0.8237837837837839","0.8237837837837839","0.8237837837837839","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"863","0.8159459459459458","0.8159459459459458","0.8159459459459458","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"865","0.8129729729729728","0.8129729729729728","0.8129729729729728","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"867","0.8240540540540539","0.8240540540540539","0.8240540540540539","0.84","0.84","0.84"
"869","0.824054054054054","0.824054054054054","0.824054054054054","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"871","0.8254054054054055","0.8254054054054055","0.8254054054054055","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"873","0.8183783783783783","0.8183783783783783","0.8183783783783783","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"875","0.8164864864864866","0.8164864864864866","0.8164864864864866","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"877","0.824054054054054","0.824054054054054","0.824054054054054","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"879","0.8264864864864865","0.8264864864864865","0.8264864864864865","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"881","0.8154054054054054","0.8154054054054054","0.8154054054054054","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"883","0.8200000000000001","0.8200000000000001","0.8200000000000001","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"885","0.8205405405405407","0.8205405405405407","0.8205405405405407","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"887","0.8254054054054054","0.8254054054054054","0.8254054054054054","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"889","0.8235135135135135","0.8235135135135135","0.8235135135135135","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"891","0.8178378378378378","0.8178378378378378","0.8178378378378378","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"893","0.8264864864864865","0.8264864864864865","0.8264864864864865","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"895","0.8227027027027025","0.8227027027027025","0.8227027027027025","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"897","0.8254054054054052","0.8254054054054052","0.8254054054054052","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"899","0.8175675675675675","0.8175675675675675","0.8175675675675675","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"901","0.8237837837837835","0.8237837837837835","0.8237837837837835","0.84","0.84","0.84"
"903","0.8281081081081081","0.8281081081081081","0.8281081081081081","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"905","0.8164864864864866","0.8164864864864866","0.8164864864864866","0.84","0.84","0.84"
"907","0.8283783783783784","0.8283783783783784","0.8283783783783784","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"909","0.8343243243243241","0.8343243243243241","0.8343243243243241","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"911","0.8175675675675674","0.8175675675675674","0.8175675675675674","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"913","0.8278378378378377","0.8278378378378377","0.8278378378378377","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"915","0.8221621621621623","0.8221621621621623","0.8221621621621623","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"917","0.8175675675675674","0.8175675675675674","0.8175675675675674","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"919","0.8254054054054053","0.8254054054054053","0.8254054054054053","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"921","0.8305405405405406","0.8305405405405406","0.8305405405405406","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"923","0.8245945945945946","0.8245945945945946","0.8245945945945946","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"925","0.8243243243243242","0.8243243243243242","0.8243243243243242","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"927","0.8189189189189188","0.8189189189189188","0.8189189189189188","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"929","0.8256756756756757","0.8256756756756757","0.8256756756756757","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"931","0.8178378378378378","0.8178378378378378","0.8178378378378378","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"933","0.8248648648648651","0.8248648648648651","0.8248648648648651","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"935","0.8270270270270268","0.8270270270270268","0.8270270270270268","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"937","0.8218918918918919","0.8218918918918919","0.8218918918918919","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"939","0.8240540540540541","0.8240540540540541","0.8240540540540541","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"941","0.8283783783783782","0.8283783783783782","0.8283783783783782","0.84","0.84","0.84"
"943","0.8275675675675674","0.8275675675675674","0.8275675675675674","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"945","0.8313513513513513","0.8313513513513513","0.8313513513513513","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"947","0.83","0.83","0.83","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"949","0.8324324324324325","0.8324324324324325","0.8324324324324325","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"951","0.8232432432432435","0.8232432432432435","0.8232432432432435","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"953","0.8343243243243244","0.8343243243243244","0.8343243243243244","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"955","0.8294594594594595","0.8294594594594595","0.8294594594594595","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"957","0.8245945945945945","0.8245945945945945","0.8245945945945945","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"959","0.8240540540540541","0.8240540540540541","0.8240540540540541","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"961","0.827027027027027","0.827027027027027","0.827027027027027","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"963","0.8237837837837837","0.8237837837837837","0.8237837837837837","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"965","0.8418918918918921","0.8418918918918921","0.8418918918918921","0.84","0.84","0.84"
"967","0.8359459459459458","0.8359459459459458","0.8359459459459458","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"969","0.8248648648648648","0.8248648648648648","0.8248648648648648","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"971","0.840810810810811","0.840810810810811","0.840810810810811","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"973","0.8305405405405406","0.8305405405405406","0.8305405405405406","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"975","0.825945945945946","0.825945945945946","0.825945945945946","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"977","0.834054054054054","0.834054054054054","0.834054054054054","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"979","0.8372972972972972","0.8372972972972972","0.8372972972972972","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"981","0.827297297297297","0.827297297297297","0.827297297297297","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"983","0.8464864864864865","0.8464864864864865","0.8464864864864865","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"985","0.8302702702702703","0.8302702702702703","0.8302702702702703","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"987","0.834054054054054","0.834054054054054","0.834054054054054","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"989","0.8305405405405404","0.8305405405405404","0.8305405405405404","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"991","0.8359459459459458","0.8359459459459458","0.8359459459459458","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"993","0.8348648648648648","0.8348648648648648","0.8348648648648648","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"995","0.8421621621621622","0.8421621621621622","0.8421621621621622","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"997","0.8232432432432433","0.8232432432432433","0.8232432432432433","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"999","0.8451351351351352","0.8451351351351352","0.8451351351351352","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"1001","0.8418918918918917","0.8418918918918917","0.8418918918918917","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"1003","0.838918918918919","0.838918918918919","0.838918918918919","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1005","0.8386486486486484","0.8386486486486484","0.8386486486486484","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"1007","0.8332432432432432","0.8332432432432432","0.8332432432432432","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1009","0.8499999999999998","0.8499999999999998","0.8499999999999998","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"1011","0.8402702702702705","0.8402702702702705","0.8402702702702705","0.8700000000000003","0.8700000000000003","0.8700000000000003"
