"Step","summer-firefly-1 - train_accuracy","summer-firefly-1 - train_accuracy__MIN","summer-firefly-1 - train_accuracy__MAX","summer-firefly-1 - val_accuracy","summer-firefly-1 - val_accuracy__MIN","summer-firefly-1 - val_accuracy__MAX"
"1857","0.9954054054054051","0.9954054054054051","0.9954054054054051","1","1","1"
"1859","0.9937837837837836","0.9937837837837836","0.9937837837837836","1","1","1"
"1861","0.9951351351351352","0.9951351351351352","0.9951351351351352","1","1","1"
"1863","0.9945945945945945","0.9945945945945945","0.9945945945945945","1","1","1"
"1865","0.9943243243243243","0.9943243243243243","0.9943243243243243","1","1","1"
"1867","0.995945945945946","0.995945945945946","0.995945945945946","1","1","1"
"1869","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
"1871","0.9959459459459458","0.9959459459459458","0.9959459459459458","1","1","1"
"1873","0.9954054054054053","0.9954054054054053","0.9954054054054053","1","1","1"
"1875","0.9943243243243242","0.9943243243243242","0.9943243243243242","1","1","1"
"1877","0.9937837837837836","0.9937837837837836","0.9937837837837836","1","1","1"
"1879","0.995135135135135","0.995135135135135","0.995135135135135","1","1","1"
"1881","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
"1883","0.9954054054054053","0.9954054054054053","0.9954054054054053","1","1","1"
"1885","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
"1887","0.9956756756756756","0.9956756756756756","0.9956756756756756","1","1","1"
"1889","0.9940540540540537","0.9940540540540537","0.9940540540540537","1","1","1"
"1891","0.9959459459459458","0.9959459459459458","0.9959459459459458","1","1","1"
"1893","0.9948648648648646","0.9948648648648646","0.9948648648648646","1","1","1"
"1895","0.9951351351351347","0.9951351351351347","0.9951351351351347","1","1","1"
"1897","0.9964864864864864","0.9964864864864864","0.9964864864864864","1","1","1"
"1899","0.9956756756756757","0.9956756756756757","0.9956756756756757","1","1","1"
"1901","0.995135135135135","0.995135135135135","0.995135135135135","1","1","1"
"1903","0.9956756756756756","0.9956756756756756","0.9956756756756756","1","1","1"
"1905","0.9940540540540539","0.9940540540540539","0.9940540540540539","1","1","1"
"1907","0.995135135135135","0.995135135135135","0.995135135135135","1","1","1"
"1909","0.9945945945945945","0.9945945945945945","0.9945945945945945","1","1","1"
"1911","0.9951351351351347","0.9951351351351347","0.9951351351351347","1","1","1"
"1913","0.9940540540540541","0.9940540540540541","0.9940540540540541","1","1","1"
"1915","0.9956756756756757","0.9956756756756757","0.9956756756756757","1","1","1"
"1917","0.9940540540540539","0.9940540540540539","0.9940540540540539","1","1","1"
"1919","0.996216216216216","0.996216216216216","0.996216216216216","1","1","1"
"1921","0.995135135135135","0.995135135135135","0.995135135135135","1","1","1"
"1923","0.9937837837837836","0.9937837837837836","0.9937837837837836","1","1","1"
"1925","0.9945945945945945","0.9945945945945945","0.9945945945945945","1","1","1"
"1927","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
"1929","0.9945945945945943","0.9945945945945943","0.9945945945945943","1","1","1"
"1931","0.9940540540540539","0.9940540540540539","0.9940540540540539","1","1","1"
"1933","0.9929729729729728","0.9929729729729728","0.9929729729729728","1","1","1"
"1935","0.9945945945945945","0.9945945945945945","0.9945945945945945","1","1","1"
"1937","0.9954054054054053","0.9954054054054053","0.9954054054054053","1","1","1"
"1939","0.9970270270270271","0.9970270270270271","0.9970270270270271","1","1","1"
"1941","0.9932432432432431","0.9932432432432431","0.9932432432432431","1","1","1"
"1943","0.9945945945945943","0.9945945945945943","0.9945945945945943","1","1","1"
"1945","0.9951351351351347","0.9951351351351347","0.9951351351351347","1","1","1"
"1947","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
"1949","0.9935135135135132","0.9935135135135132","0.9935135135135132","1","1","1"
"1951","0.9972972972972971","0.9972972972972971","0.9972972972972971","1","1","1"
"1953","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
"1955","0.9935135135135132","0.9935135135135132","0.9935135135135132","1","1","1"
"1957","0.9945945945945943","0.9945945945945943","0.9945945945945943","1","1","1"
"1959","0.9943243243243243","0.9943243243243243","0.9943243243243243","1","1","1"
"1961","0.9956756756756756","0.9956756756756756","0.9956756756756756","1","1","1"
"1963","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
"1965","0.9943243243243242","0.9943243243243242","0.9943243243243242","1","1","1"
"1967","0.9959459459459457","0.9959459459459457","0.9959459459459457","1","1","1"
"1969","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
"1971","0.9943243243243239","0.9943243243243239","0.9943243243243239","1","1","1"
"1973","0.9940540540540539","0.9940540540540539","0.9940540540540539","1","1","1"
"1975","0.9937837837837835","0.9937837837837835","0.9937837837837835","1","1","1"
"1977","0.9964864864864864","0.9964864864864864","0.9964864864864864","1","1","1"
"1979","0.9956756756756752","0.9956756756756752","0.9956756756756752","1","1","1"
"1981","0.9945945945945941","0.9945945945945941","0.9945945945945941","1","1","1"
"1983","0.9951351351351352","0.9951351351351352","0.9951351351351352","1","1","1"
"1985","0.9951351351351347","0.9951351351351347","0.9951351351351347","1","1","1"
"1987","0.9956756756756754","0.9956756756756754","0.9956756756756754","1","1","1"
"1989","0.9956756756756756","0.9956756756756756","0.9956756756756756","1","1","1"
"1991","0.9954054054054053","0.9954054054054053","0.9954054054054053","1","1","1"
"1993","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
"1995","0.996216216216216","0.996216216216216","0.996216216216216","1","1","1"
"1997","0.9945945945945943","0.9945945945945943","0.9945945945945943","1","1","1"
"1999","0.9948648648648647","0.9948648648648647","0.9948648648648647","1","1","1"
