"Step","azure-violet-1 - train_accuracy","azure-violet-1 - train_accuracy__MIN","azure-violet-1 - train_accuracy__MAX","azure-violet-1 - val_accuracy","azure-violet-1 - val_accuracy__MIN","azure-violet-1 - val_accuracy__MAX"
"515","0.7716216216216216","0.7716216216216216","0.7716216216216216","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"517","0.7821621621621621","0.7821621621621621","0.7821621621621621","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"519","0.7778378378378378","0.7778378378378378","0.7778378378378378","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"521","0.7805405405405405","0.7805405405405405","0.7805405405405405","0.7600000000000006","0.7600000000000006","0.7600000000000006"
"523","0.788108108108108","0.788108108108108","0.788108108108108","0.7699999999999997","0.7699999999999997","0.7699999999999997"
"525","0.7864864864864864","0.7864864864864864","0.7864864864864864","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"527","0.777027027027027","0.777027027027027","0.777027027027027","0.75","0.75","0.75"
"529","0.7886486486486487","0.7886486486486487","0.7886486486486487","0.7399999999999994","0.7399999999999994","0.7399999999999994"
"531","0.7937837837837836","0.7937837837837836","0.7937837837837836","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"533","0.7954054054054054","0.7954054054054054","0.7954054054054054","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"535","0.7945945945945947","0.7945945945945947","0.7945945945945947","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"537","0.7964864864864862","0.7964864864864862","0.7964864864864862","0.7800000000000004","0.7800000000000004","0.7800000000000004"
"539","0.7899999999999999","0.7899999999999999","0.7899999999999999","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"541","0.7967567567567567","0.7967567567567567","0.7967567567567567","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"543","0.7986486486486485","0.7986486486486485","0.7986486486486485","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"545","0.8000000000000003","0.8000000000000003","0.8000000000000003","0.8000000000000004","0.8000000000000004","0.8000000000000004"
"547","0.8027027027027027","0.8027027027027027","0.8027027027027027","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"549","0.8072972972972974","0.8072972972972974","0.8072972972972974","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"551","0.8021621621621622","0.8021621621621622","0.8021621621621622","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"553","0.8045945945945947","0.8045945945945947","0.8045945945945947","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"555","0.8075675675675676","0.8075675675675676","0.8075675675675676","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"557","0.8091891891891889","0.8091891891891889","0.8091891891891889","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"559","0.8145945945945945","0.8145945945945945","0.8145945945945945","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"561","0.8037837837837838","0.8037837837837838","0.8037837837837838","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"563","0.8072972972972973","0.8072972972972973","0.8072972972972973","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"565","0.8062162162162162","0.8062162162162162","0.8062162162162162","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"567","0.8183783783783785","0.8183783783783785","0.8183783783783785","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"569","0.8116216216216217","0.8116216216216217","0.8116216216216217","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"571","0.807297297297297","0.807297297297297","0.807297297297297","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"573","0.817027027027027","0.817027027027027","0.817027027027027","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"575","0.8245945945945944","0.8245945945945944","0.8245945945945944","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"577","0.822162162162162","0.822162162162162","0.822162162162162","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"579","0.8264864864864864","0.8264864864864864","0.8264864864864864","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"581","0.8183783783783783","0.8183783783783783","0.8183783783783783","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"583","0.8267567567567564","0.8267567567567564","0.8267567567567564","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"585","0.8245945945945946","0.8245945945945946","0.8245945945945946","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"587","0.8283783783783784","0.8283783783783784","0.8283783783783784","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"589","0.8216216216216214","0.8216216216216214","0.8216216216216214","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"591","0.8205405405405405","0.8205405405405405","0.8205405405405405","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"593","0.8343243243243241","0.8343243243243241","0.8343243243243241","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"595","0.827027027027027","0.827027027027027","0.827027027027027","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"597","0.8313513513513513","0.8313513513513513","0.8313513513513513","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"599","0.8324324324324325","0.8324324324324325","0.8324324324324325","0.7899999999999995","0.7899999999999995","0.7899999999999995"
"601","0.832162162162162","0.832162162162162","0.832162162162162","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"603","0.8283783783783785","0.8283783783783785","0.8283783783783785","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"605","0.8289189189189189","0.8289189189189189","0.8289189189189189","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"607","0.8321621621621622","0.8321621621621622","0.8321621621621622","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"609","0.8372972972972975","0.8372972972972975","0.8372972972972975","0.84","0.84","0.84"
"611","0.8389189189189189","0.8389189189189189","0.8389189189189189","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"613","0.84","0.84","0.84","0.8099999999999996","0.8099999999999996","0.8099999999999996"
"615","0.8413513513513511","0.8413513513513511","0.8413513513513511","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"617","0.8389189189189189","0.8389189189189189","0.8389189189189189","0.84","0.84","0.84"
"619","0.8362162162162161","0.8362162162162161","0.8362162162162161","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"621","0.8400000000000001","0.8400000000000001","0.8400000000000001","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"623","0.8408108108108105","0.8408108108108105","0.8408108108108105","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"625","0.8451351351351353","0.8451351351351353","0.8451351351351353","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"627","0.8394594594594592","0.8394594594594592","0.8394594594594592","0.84","0.84","0.84"
"629","0.83972972972973","0.83972972972973","0.83972972972973","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"631","0.8448648648648649","0.8448648648648649","0.8448648648648649","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"633","0.8524324324324326","0.8524324324324326","0.8524324324324326","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"635","0.8483783783783783","0.8483783783783783","0.8483783783783783","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"637","0.8535135135135136","0.8535135135135136","0.8535135135135136","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"639","0.8564864864864867","0.8564864864864867","0.8564864864864867","0.84","0.84","0.84"
"641","0.8554054054054053","0.8554054054054053","0.8554054054054053","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"643","0.8532432432432432","0.8532432432432432","0.8532432432432432","0.84","0.84","0.84"
"645","0.8591891891891892","0.8591891891891892","0.8591891891891892","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"647","0.8545945945945945","0.8545945945945945","0.8545945945945945","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"649","0.8570270270270269","0.8570270270270269","0.8570270270270269","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"651","0.8554054054054052","0.8554054054054052","0.8554054054054052","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"653","0.8602702702702704","0.8602702702702704","0.8602702702702704","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"655","0.8586486486486486","0.8586486486486486","0.8586486486486486","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"657","0.8608108108108109","0.8608108108108109","0.8608108108108109","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"659","0.8632432432432431","0.8632432432432431","0.8632432432432431","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"661","0.8578378378378378","0.8578378378378378","0.8578378378378378","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"663","0.8635135135135136","0.8635135135135136","0.8635135135135136","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"665","0.8610810810810811","0.8610810810810811","0.8610810810810811","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"667","0.8602702702702701","0.8602702702702701","0.8602702702702701","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"669","0.8583783783783783","0.8583783783783783","0.8583783783783783","0.8500000000000005","0.8500000000000005","0.8500000000000005"
"671","0.8648648648648647","0.8648648648648647","0.8648648648648647","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"673","0.8621621621621621","0.8621621621621621","0.8621621621621621","0.84","0.84","0.84"
"675","0.8613513513513513","0.8613513513513513","0.8613513513513513","0.8200000000000002","0.8200000000000002","0.8200000000000002"
"677","0.8681081081081085","0.8681081081081085","0.8681081081081085","0.84","0.84","0.84"
"679","0.8648648648648649","0.8648648648648649","0.8648648648648649","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"681","0.8683783783783785","0.8683783783783785","0.8683783783783785","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"683","0.8724324324324326","0.8724324324324326","0.8724324324324326","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"685","0.8675675675675674","0.8675675675675674","0.8675675675675674","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"687","0.8708108108108108","0.8708108108108108","0.8708108108108108","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"689","0.8732432432432429","0.8732432432432429","0.8732432432432429","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"691","0.8727027027027027","0.8727027027027027","0.8727027027027027","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"693","0.872972972972973","0.872972972972973","0.872972972972973","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"695","0.871081081081081","0.871081081081081","0.871081081081081","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"697","0.875945945945946","0.875945945945946","0.875945945945946","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"699","0.8783783783783784","0.8783783783783784","0.8783783783783784","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"701","0.8791891891891892","0.8791891891891892","0.8791891891891892","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"703","0.8783783783783786","0.8783783783783786","0.8783783783783786","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"705","0.8799999999999999","0.8799999999999999","0.8799999999999999","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"707","0.8843243243243243","0.8843243243243243","0.8843243243243243","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"709","0.8805405405405405","0.8805405405405405","0.8805405405405405","0.8700000000000003","0.8700000000000003","0.8700000000000003"
"711","0.8837837837837836","0.8837837837837836","0.8837837837837836","0.8299999999999992","0.8299999999999992","0.8299999999999992"
"713","0.8840540540540541","0.8840540540540541","0.8840540540540541","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"715","0.8818918918918918","0.8818918918918918","0.8818918918918918","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"717","0.881081081081081","0.881081081081081","0.881081081081081","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"719","0.8867567567567565","0.8867567567567565","0.8867567567567565","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"721","0.8862162162162164","0.8862162162162164","0.8862162162162164","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"723","0.8813513513513511","0.8813513513513511","0.8813513513513511","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"725","0.8856756756756757","0.8856756756756757","0.8856756756756757","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"727","0.8840540540540542","0.8840540540540542","0.8840540540540542","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"729","0.8854054054054054","0.8854054054054054","0.8854054054054054","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"731","0.8832432432432432","0.8832432432432432","0.8832432432432432","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"733","0.8870270270270272","0.8870270270270272","0.8870270270270272","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"735","0.8910810810810809","0.8910810810810809","0.8910810810810809","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"737","0.8924324324324325","0.8924324324324325","0.8924324324324325","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"739","0.8937837837837838","0.8937837837837838","0.8937837837837838","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"741","0.8910810810810809","0.8910810810810809","0.8910810810810809","0.8599999999999997","0.8599999999999997","0.8599999999999997"
"743","0.8894594594594597","0.8894594594594597","0.8894594594594597","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"745","0.8902702702702704","0.8902702702702704","0.8902702702702704","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"747","0.8951351351351351","0.8951351351351351","0.8951351351351351","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"749","0.8910810810810809","0.8910810810810809","0.8910810810810809","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"751","0.8891891891891893","0.8891891891891893","0.8891891891891893","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"753","0.8902702702702704","0.8902702702702704","0.8902702702702704","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"755","0.8891891891891891","0.8891891891891891","0.8891891891891891","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"757","0.89","0.89","0.89","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"759","0.893783783783784","0.893783783783784","0.893783783783784","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"761","0.8956756756756757","0.8956756756756757","0.8956756756756757","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"763","0.893243243243243","0.893243243243243","0.893243243243243","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"765","0.8948648648648648","0.8948648648648648","0.8948648648648648","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"767","0.8962162162162163","0.8962162162162163","0.8962162162162163","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"769","0.8951351351351352","0.8951351351351352","0.8951351351351352","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"771","0.8945945945945948","0.8945945945945948","0.8945945945945948","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"773","0.8937837837837838","0.8937837837837838","0.8937837837837838","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"775","0.8972972972972973","0.8972972972972973","0.8972972972972973","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"777","0.8986486486486487","0.8986486486486487","0.8986486486486487","0.8799999999999997","0.8799999999999997","0.8799999999999997"
"779","0.9043243243243243","0.9043243243243243","0.9043243243243243","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"781","0.8999999999999999","0.8999999999999999","0.8999999999999999","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"783","0.8986486486486485","0.8986486486486485","0.8986486486486485","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"785","0.9024324324324324","0.9024324324324324","0.9024324324324324","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"787","0.9032432432432429","0.9032432432432429","0.9032432432432429","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"789","0.9010810810810812","0.9010810810810812","0.9010810810810812","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"791","0.9016216216216218","0.9016216216216218","0.9016216216216218","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"793","0.8975675675675676","0.8975675675675676","0.8975675675675676","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"795","0.9013513513513514","0.9013513513513514","0.9013513513513514","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"797","0.902702702702703","0.902702702702703","0.902702702702703","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"799","0.904864864864865","0.904864864864865","0.904864864864865","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"801","0.9043243243243243","0.9043243243243243","0.9043243243243243","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"803","0.9078378378378379","0.9078378378378379","0.9078378378378379","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"805","0.9083783783783783","0.9083783783783783","0.9083783783783783","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"807","0.9078378378378381","0.9078378378378381","0.9078378378378381","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"809","0.9097297297297302","0.9097297297297302","0.9097297297297302","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"811","0.9070270270270271","0.9070270270270271","0.9070270270270271","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"813","0.9094594594594596","0.9094594594594596","0.9094594594594596","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"815","0.9037837837837838","0.9037837837837838","0.9037837837837838","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"817","0.9083783783783785","0.9083783783783785","0.9083783783783785","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"819","0.9118918918918919","0.9118918918918919","0.9118918918918919","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"821","0.9083783783783788","0.9083783783783788","0.9083783783783788","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"823","0.9113513513513514","0.9113513513513514","0.9113513513513514","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"825","0.9124324324324325","0.9124324324324325","0.9124324324324325","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"827","0.91","0.91","0.91","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"829","0.9118918918918919","0.9118918918918919","0.9118918918918919","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"831","0.9102702702702704","0.9102702702702704","0.9102702702702704","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"833","0.9091891891891892","0.9091891891891892","0.9091891891891892","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"835","0.9124324324324323","0.9124324324324323","0.9124324324324323","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"837","0.913783783783784","0.913783783783784","0.913783783783784","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"839","0.9124324324324325","0.9124324324324325","0.9124324324324325","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"841","0.9129729729729729","0.9129729729729729","0.9129729729729729","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"843","0.9145945945945945","0.9145945945945945","0.9145945945945945","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"845","0.9175675675675679","0.9175675675675679","0.9175675675675679","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"847","0.914864864864865","0.914864864864865","0.914864864864865","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"849","0.9137837837837839","0.9137837837837839","0.9137837837837839","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"851","0.9127027027027028","0.9127027027027028","0.9127027027027028","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"853","0.914864864864865","0.914864864864865","0.914864864864865","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"855","0.9145945945945949","0.9145945945945949","0.9145945945945949","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"857","0.9148648648648651","0.9148648648648651","0.9148648648648651","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"859","0.9181081081081083","0.9181081081081083","0.9181081081081083","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"861","0.9208108108108108","0.9208108108108108","0.9208108108108108","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"863","0.9200000000000002","0.9200000000000002","0.9200000000000002","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"865","0.914864864864865","0.914864864864865","0.914864864864865","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"867","0.9159459459459459","0.9159459459459459","0.9159459459459459","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"869","0.9194594594594597","0.9194594594594597","0.9194594594594597","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"871","0.9191891891891893","0.9191891891891893","0.9191891891891893","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"873","0.9191891891891896","0.9191891891891896","0.9191891891891896","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"875","0.9181081081081083","0.9181081081081083","0.9181081081081083","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"877","0.9191891891891893","0.9191891891891893","0.9191891891891893","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"879","0.9200000000000002","0.9200000000000002","0.9200000000000002","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"881","0.9194594594594597","0.9194594594594597","0.9194594594594597","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"883","0.9199999999999999","0.9199999999999999","0.9199999999999999","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"885","0.9191891891891896","0.9191891891891896","0.9191891891891896","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"887","0.9205405405405408","0.9205405405405408","0.9205405405405408","0.8900000000000003","0.8900000000000003","0.8900000000000003"
"889","0.9221621621621623","0.9221621621621623","0.9221621621621623","0.8999999999999994","0.8999999999999994","0.8999999999999994"
"891","0.9227027027027027","0.9227027027027027","0.9227027027027027","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"893","0.9256756756756759","0.9256756756756759","0.9256756756756759","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"895","0.9256756756756759","0.9256756756756759","0.9256756756756759","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"897","0.9264864864864867","0.9264864864864867","0.9264864864864867","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"899","0.9259459459459457","0.9259459459459457","0.9259459459459457","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"901","0.9243243243243244","0.9243243243243244","0.9243243243243244","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"903","0.9218918918918919","0.9218918918918919","0.9218918918918919","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"905","0.9256756756756759","0.9256756756756759","0.9256756756756759","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"907","0.9245945945945946","0.9245945945945946","0.9245945945945946","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"909","0.9270270270270273","0.9270270270270273","0.9270270270270273","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"911","0.9251351351351352","0.9251351351351352","0.9251351351351352","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"913","0.9270270270270271","0.9270270270270271","0.9270270270270271","0.9099999999999998","0.9099999999999998","0.9099999999999998"
"915","0.9248648648648652","0.9248648648648652","0.9248648648648652","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"917","0.9270270270270271","0.9270270270270271","0.9270270270270271","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"919","0.9240540540540544","0.9240540540540544","0.9240540540540544","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"921","0.9275675675675675","0.9275675675675675","0.9275675675675675","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"923","0.9264864864864867","0.9264864864864867","0.9264864864864867","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"925","0.9264864864864867","0.9264864864864867","0.9264864864864867","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"927","0.927837837837838","0.927837837837838","0.927837837837838","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"929","0.9262162162162165","0.9262162162162165","0.9262162162162165","0.9200000000000009","0.9200000000000009","0.9200000000000009"
"931","0.9300000000000003","0.9300000000000003","0.9300000000000003","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"933","0.9294594594594596","0.9294594594594596","0.9294594594594596","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"935","0.9300000000000003","0.9300000000000003","0.9300000000000003","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"937","0.9286486486486486","0.9286486486486486","0.9286486486486486","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"939","0.9272972972972977","0.9272972972972977","0.9272972972972977","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"941","0.9297297297297299","0.9297297297297299","0.9297297297297299","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"943","0.9329729729729729","0.9329729729729729","0.9329729729729729","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"945","0.9278378378378381","0.9278378378378381","0.9278378378378381","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"947","0.9310810810810811","0.9310810810810811","0.9310810810810811","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"949","0.9313513513513516","0.9313513513513516","0.9313513513513516","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"951","0.9272972972972976","0.9272972972972976","0.9272972972972976","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"953","0.9316216216216218","0.9316216216216218","0.9316216216216218","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"955","0.9329729729729731","0.9329729729729731","0.9329729729729731","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"957","0.9316216216216218","0.9316216216216218","0.9316216216216218","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"959","0.9327027027027031","0.9327027027027031","0.9327027027027031","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"961","0.9289189189189189","0.9289189189189189","0.9289189189189189","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"963","0.931891891891892","0.931891891891892","0.931891891891892","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"965","0.9294594594594595","0.9294594594594595","0.9294594594594595","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"967","0.9313513513513516","0.9313513513513516","0.9313513513513516","0.9699999999999994","0.9699999999999994","0.9699999999999994"
"969","0.9343243243243246","0.9343243243243246","0.9343243243243246","0.9600000000000006","0.9600000000000006","0.9600000000000006"
"971","0.9340540540540543","0.9340540540540543","0.9340540540540543","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"973","0.9318918918918921","0.9318918918918921","0.9318918918918921","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"975","0.9354054054054056","0.9354054054054056","0.9354054054054056","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"977","0.935675675675676","0.935675675675676","0.935675675675676","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"979","0.9370270270270271","0.9370270270270271","0.9370270270270271","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"981","0.9370270270270272","0.9370270270270272","0.9370270270270272","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"983","0.9356756756756756","0.9356756756756756","0.9356756756756756","0.98","0.98","0.98"
"985","0.938108108108108","0.938108108108108","0.938108108108108","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"987","0.9367567567567568","0.9367567567567568","0.9367567567567568","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"989","0.9372972972972973","0.9372972972972973","0.9372972972972973","0.9299999999999999","0.9299999999999999","0.9299999999999999"
"991","0.9375675675675675","0.9375675675675675","0.9375675675675675","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"993","0.9370270270270271","0.9370270270270271","0.9370270270270271","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"995","0.9383783783783783","0.9383783783783783","0.9383783783783783","0.9400000000000002","0.9400000000000002","0.9400000000000002"
"997","0.9359459459459462","0.9359459459459462","0.9359459459459462","0.9499999999999997","0.9499999999999997","0.9499999999999997"
"999","0.9364864864864867","0.9364864864864867","0.9364864864864867","0.9299999999999999","0.9299999999999999","0.9299999999999999"
