audio_16block,Epoch,peachy-resonance-2 - train_accuracy__MAX,val_accuracy,,audio_8block,Epoch,peachy-resonance-2 - train_accuracy__MAX,val_accuracy,,audio_16block,Epoch,peachy-resonance-2 - train_accuracy__MAX,val_accuracy,,audio_8block,Epoch,peachy-resonance-2 - train_accuracy__MAX,val_accuracy
,647,0.882399473,0.864390244,,,647,0.826156889,0.802926829,,,,,,,,,,
,648,0.881397495,0.863414634,,,648,0.826077785,0.804878049,,,,,,,,,,
,649,0.878681608,0.867317073,,,649,0.823414634,0.808780488,,,,,,,,,,
,650,0.883375082,0.866341463,,,650,0.827369809,0.803902439,,,,,,,,,,
,651,0.882504944,0.864390244,,,651,0.827396177,0.80097561,,,,,,,,,,
,652,0.879841793,0.864390244,,,652,0.823335531,0.80195122,,,,,,,,,,
,653,0.882056691,0.864390244,,,653,0.825102175,0.805853659,,,,,,,,,,
,654,0.878312459,0.858536585,,,654,0.821568886,0.795121951,,,,,,,,,,
,655,0.879815425,0.857560976,,,655,0.822913645,0.79804878,,,,,,,,,,
,656,0.88097561,0.862439024,,,656,0.824812129,0.793170732,,,,,,,,,,
,657,0.881529334,0.871219512,,,657,0.825550428,0.797073171,,,,,,,,,,
,658,0.876941332,0.869268293,,,658,0.821199736,0.797073171,,,,,,,,,,
,659,0.882847726,0.869268293,,,659,0.826605142,0.796097561,,,,,,,,,,
,660,0.881239288,0.871219512,,,660,0.825471325,0.797073171,,,,,,,,,,
,661,0.880210943,0.876097561,,,661,0.825629532,0.8,,,,,,,,,,
,662,0.88316414,0.875121951,,,662,0.828239947,0.80097561,,,,,,,,,,
,663,0.883902439,0.872195122,,,663,0.82966381,0.811707317,,,,,,,,,,
,664,0.883322347,0.867317073,,,664,0.827290705,0.811707317,,,,,,,,,,
,665,0.880527357,0.866341463,,,665,0.826025049,0.809756098,,,,,,,,,,
,666,0.881054713,0.870243902,,,666,0.826420567,0.80097561,,,,,,,,,,
,667,0.880184575,0.865365854,,,667,0.824363876,0.806829268,,,,,,,,,,
,668,0.884851681,0.869268293,,,668,0.829795649,0.80195122,,,,,,,,,,
,669,0.882821358,0.871219512,,,669,0.827000659,0.803902439,,,,,,,,,,
,670,0.882531312,0.868292683,,,670,0.828055372,0.803902439,,,,,,,,,,
,671,0.880896506,0.872195122,,,671,0.82407383,0.804878049,,,,,,,,,,
,672,0.884245221,0.870243902,,,672,0.829030982,0.809756098,,,,,,,,,,
,673,0.884482531,0.874146341,,,673,0.8294265,0.804878049,,,,,,,,,,
,674,0.881845748,0.866341463,,,674,0.826974291,0.803902439,,,,,,,,,,
,675,0.882267633,0.864390244,,,675,0.828529993,0.807804878,,,,,,,,,,
,676,0.885379038,0.871219512,,,676,0.829611074,0.807804878,,,,,,,,,,
,677,0.884693474,0.873170732,,,677,0.830613052,0.807804878,,,,,,,,,,
,678,0.883058668,0.873170732,,,678,0.827923533,0.809756098,,,,,,,,,,
,679,0.886249176,0.877073171,,,679,0.832116018,0.804878049,,,,,,,,,,
,680,0.883058668,0.872195122,,,680,0.827501648,0.805853659,,,,,,,,,,
,681,0.887883982,0.868292683,,,681,0.83380356,0.8,,,,,,,,,,
,682,0.884218853,0.87902439,,,682,0.829110086,0.8,,,,,,,,,,
,683,0.881740277,0.876097561,,,683,0.826183256,0.8,,,,,,,,,,
,684,0.883981543,0.874146341,,,684,0.828371786,0.806829268,,,,,,,,,,
,685,0.879551747,0.88,,,685,0.824574819,0.805853659,,,,,,,,,,
,686,0.884060646,0.88,,,686,0.82882004,0.802926829,,,,,,,,,,
,687,0.882320369,0.87804878,,,687,0.828477258,0.806829268,,,,,,,,,,
,688,0.883981543,0.882926829,,,688,0.828899143,0.807804878,,,,,,,,,,
,689,0.885036256,0.886829268,,,689,0.83027027,0.805853659,,,,,,,,,,
,690,0.88097561,0.884878049,,,690,0.825840475,0.807804878,,,,,,,,,,
,691,0.888411338,0.883902439,,,691,0.833144364,0.79902439,,,,,,,,,,
,692,0.884957152,0.885853659,,,692,0.829769281,0.804878049,,,,,,,,,,
,693,0.88340145,0.87804878,,,693,0.826895188,0.807804878,,,,,,,,,,
,694,0.88595913,0.888780488,,,694,0.830243902,0.807804878,,,,,,,,,,
,695,0.883269611,0.88195122,,,695,0.828477258,0.806829268,,,,,,,,,,
,696,0.88461437,0.882926829,,,696,0.829110086,0.80097561,,,,,,,,,,
,697,0.884798945,0.889756098,,,697,0.82966381,0.802926829,,,,,,,,,,
,698,0.883638761,0.888780488,,,698,0.830296638,0.80195122,,,,,,,,,,
,699,0.88316414,0.883902439,,,699,0.829584707,0.810731707,,,,,,,,,,
,700,0.884218853,0.868292683,,,700,0.829321028,0.809756098,,,,,,,,,,
,701,0.889597891,0.872195122,,,701,0.835306526,0.809756098,,,,,,,,,,
,702,0.883928807,0.871219512,,,702,0.828661833,0.80097561,,,,,,,,,,
,703,0.885009888,0.870243902,,,703,0.830692156,0.804878049,,,,,,,,,,
,704,0.88558998,0.870243902,,,704,0.829953856,0.80097561,,,,,,,,,,
,705,0.883111404,0.874146341,,,705,0.829690178,0.803902439,,,,,,,,,,
,706,0.886855636,0.876097561,,,706,0.831878708,0.80195122,,,,,,,,,,
,707,0.88340145,0.863414634,,,707,0.830665788,0.80097561,,,,,,,,,,
,708,0.883638761,0.867317073,,,708,0.828846407,0.79902439,,,,,,,,,,
,709,0.885115359,0.869268293,,,709,0.829980224,0.80195122,,,,,,,,,,
,710,0.883058668,0.873170732,,,710,0.826842452,0.8,,,,,,,,,,
,711,0.886618326,0.872195122,,,711,0.831404087,0.79902439,,,,,,,,,,
,712,0.885774555,0.87902439,,,712,0.830692156,0.8,,,,,,,,,,
,713,0.883216875,0.888780488,,,713,0.828503626,0.804878049,,,,,,,,,,
,714,0.887936717,0.88,,,714,0.831746869,0.808780488,,,,,,,,,,
,715,0.883216875,0.882926829,,,715,0.828002637,0.809756098,,,,,,,,,,
,716,0.88656559,0.883902439,,,716,0.831509558,0.804878049,,,,,,,,,,
,717,0.885669084,0.88,,,717,0.829927488,0.805853659,,,,,,,,,,
,718,0.886671061,0.88097561,,,718,0.8324588,0.809756098,,,,,,,,,,
,719,0.887620303,0.87804878,,,719,0.833328939,0.808780488,,,,,,,,,,
,720,0.886908372,0.877073171,,,720,0.833829927,0.806829268,,,,,,,,,,
,721,0.886776533,0.88,,,721,0.83124588,0.811707317,,,,,,,,,,
,722,0.884667106,0.88097561,,,722,0.829980224,0.812682927,,,,,,,,,,
,723,0.886776533,0.882926829,,,723,0.832089651,0.815609756,,,,,,,,,,
,724,0.88242584,0.885853659,,,724,0.827633487,0.814634146,,,,,,,,,,
,725,0.884772577,0.888780488,,,725,0.830929466,0.817560976,,,,,,,,,,
,726,0.884192485,0.88097561,,,726,0.828925511,0.807804878,,,,,,,,,,
,727,0.887673039,0.882926829,,,727,0.832406065,0.809756098,,,,,,,,,,
,728,0.885853659,0.882926829,,,728,0.831562294,0.810731707,,,,,,,,,,
,729,0.883586025,0.88195122,,,729,0.828239947,0.811707317,,,,,,,,,,
,730,0.883533289,0.87902439,,,730,0.830059328,0.811707317,,,,,,,,,,
,731,0.887382993,0.875121951,,,731,0.83404087,0.810731707,,,,,,,,,,
,732,0.889255109,0.87902439,,,732,0.834752802,0.811707317,,,,,,,,,,
,733,0.884825313,0.88,,,733,0.829690178,0.807804878,,,,,,,,,,
,734,0.885062624,0.870243902,,,734,0.830059328,0.805853659,,,,,,,,,,
,735,0.88875412,0.869268293,,,735,0.835411997,0.809756098,,,,,,,,,,
,736,0.8837706,0.883902439,,,736,0.830164799,0.810731707,,,,,,,,,,
,737,0.890019776,0.885853659,,,737,0.835359262,0.812682927,,,,,,,,,,
,738,0.883955175,0.884878049,,,738,0.830323006,0.809756098,,,,,,,,,,
,739,0.886275544,0.891707317,,,739,0.832617007,0.814634146,,,,,,,,,,
,740,0.887620303,0.884878049,,,740,0.832907053,0.805853659,,,,,,,,,,
,741,0.88693474,0.87804878,,,741,0.832590639,0.806829268,,,,,,,,,,
,742,0.886723797,0.875121951,,,742,0.831878708,0.805853659,,,,,,,,,,
,743,0.887303889,0.87804878,,,743,0.834146341,0.807804878,,,,,,,,,,
,744,0.88899143,0.875121951,,,744,0.834278181,0.807804878,,,,,,,,,,
,745,0.886381015,0.883902439,,,745,0.832036915,0.809756098,,,,,,,,,,
,746,0.889334212,0.875121951,,,746,0.833698088,0.807804878,,,,,,,,,,
,747,0.886486486,0.870243902,,,747,0.83124588,0.808780488,,,,,,,,,,
,748,0.887330257,0.875121951,,,748,0.83282795,0.808780488,,,,,,,,,,
,749,0.888094924,0.884878049,,,749,0.833909031,0.810731707,,,,,,,,,,
,750,0.888437706,0.884878049,,,750,0.835121951,0.813658537,,,,,,,,,,
,751,0.886301912,0.87804878,,,751,0.83222149,0.812682927,,,,,,,,,,
,752,0.885669084,0.875121951,,,752,0.832300593,0.809756098,,,,,,,,,,
,753,0.88474621,0.87902439,,,753,0.832247858,0.817560976,,,,,,,,,,
,754,0.887752142,0.883902439,,,754,0.833829927,0.811707317,,,,,,,,,,
,755,0.886328279,0.87902439,,,755,0.832353329,0.816585366,,,,,,,,,,
,756,0.890705339,0.883902439,,,756,0.837125906,0.816585366,,,,,,,,,,
,757,0.887514832,0.885853659,,,757,0.83441002,0.810731707,,,,,,,,,,
,758,0.888727752,0.885853659,,,758,0.834990112,0.811707317,,,,,,,,,,
,759,0.889597891,0.883902439,,,759,0.836519446,0.810731707,,,,,,,,,,
,760,0.887119314,0.888780488,,,760,0.833566249,0.810731707,,,,,,,,,,
,761,0.891601846,0.882926829,,,761,0.838866183,0.812682927,,,,,,,,,,
,762,0.885880026,0.872195122,,,762,0.831298616,0.815609756,,,,,,,,,,
,763,0.888174028,0.874146341,,,763,0.834805537,0.808780488,,,,,,,,,,
,764,0.888042189,0.868292683,,,764,0.835280158,0.808780488,,,,,,,,,,
,765,0.887066579,0.872195122,,,765,0.832116018,0.806829268,,,,,,,,,,
,766,0.886011866,0.877073171,,,766,0.833144364,0.810731707,,,,,,,,,,
,767,0.889413316,0.87902439,,,767,0.835781147,0.811707317,,,,,,,,,,
,768,0.888015821,0.876097561,,,768,0.834172709,0.809756098,,,,,,,,,,
,769,0.886512854,0.876097561,,,769,0.831773237,0.806829268,,,,,,,,,,
,770,0.890652604,0.884878049,,,770,0.837125906,0.811707317,,,,,,,,,,
,771,0.887435728,0.888780488,,,771,0.832353329,0.811707317,,,,,,,,,,
,772,0.888226763,0.87804878,,,772,0.835069216,0.812682927,,,,,,,,,,
,773,0.888305867,0.87804878,,,773,0.836203032,0.812682927,,,,,,,,,,
,774,0.888595913,0.882926829,,,774,0.834594595,0.817560976,,,,,,,,,,
,775,0.888701384,0.877073171,,,775,0.834700066,0.820487805,,,,,,,,,,
,776,0.8875412,0.88,,,776,0.83464733,0.821463415,,,,,,,,,,
,777,0.888226763,0.88097561,,,777,0.835965722,0.818536585,,,,,,,,,,
,778,0.891021753,0.884878049,,,778,0.837336849,0.820487805,,,,,,,,,,
,779,0.890441661,0.88195122,,,779,0.837732367,0.815609756,,,,,,,,,,
,780,0.886407383,0.885853659,,,780,0.833935399,0.813658537,,,,,,,,,,
,781,0.890599868,0.877073171,,,781,0.838127884,0.812682927,,,,,,,,,,
,782,0.887382993,0.877073171,,,782,0.833592617,0.809756098,,,,,,,,,,
,783,0.888042189,0.882926829,,,783,0.835438365,0.809756098,,,,,,,,,,
,784,0.888226763,0.87902439,,,784,0.833750824,0.813658537,,,,,,,,,,
,785,0.892050099,0.873170732,,,785,0.837521424,0.813658537,,,,,,,,,,
,786,0.891707317,0.873170732,,,786,0.83744232,0.812682927,,,,,,,,,,
,787,0.890230719,0.868292683,,,787,0.83683586,0.813658537,,,,,,,,,,
,788,0.889676994,0.870243902,,,788,0.836572182,0.808780488,,,,,,,,,,
,789,0.88899143,0.867317073,,,789,0.836334871,0.814634146,,,,,,,,,,
,790,0.888938695,0.870243902,,,790,0.835754779,0.814634146,,,,,,,,,,
,791,0.886064601,0.868292683,,,791,0.834357284,0.813658537,,,,,,,,,,
,792,0.88996704,0.870243902,,,792,0.835702044,0.813658537,,,,,,,,,,
,793,0.889703362,0.867317073,,,793,0.83659855,0.806829268,,,,,,,,,,
,794,0.890705339,0.867317073,,,794,0.836888596,0.804878049,,,,,,,,,,
,795,0.888885959,0.870243902,,,795,0.835121951,0.810731707,,,,,,,,,,
,796,0.889466051,0.872195122,,,796,0.838391562,0.815609756,,,,,,,,,,
,797,0.891654581,0.877073171,,,797,0.838233355,0.809756098,,,,,,,,,,
,798,0.890362558,0.869268293,,,798,0.836308504,0.810731707,,,,,,,,,,
,799,0.889835201,0.872195122,,,799,0.836440343,0.805853659,,,,,,,,,,
,800,0.888859591,0.871219512,,,800,0.834937376,0.807804878,,,,,,,,,,
,801,0.891206328,0.866341463,,,801,0.839578115,0.80195122,,,,,,,,,,
,802,0.888885959,0.874146341,,,802,0.835939354,0.807804878,,,,,,,,,,
,803,0.889281477,0.872195122,,,803,0.837310481,0.806829268,,,,,,,,,,
,804,0.889993408,0.87902439,,,804,0.837073171,0.805853659,,,,,,,,,,
,805,0.892920237,0.88,,,805,0.83976269,0.814634146,,,,,,,,,,
,806,0.889545155,0.872195122,,,806,0.836440343,0.815609756,,,,,,,,,,
,807,0.892392881,0.875121951,,,807,0.839182597,0.809756098,,,,,,,,,,
,808,0.888622281,0.875121951,,,808,0.836914964,0.807804878,,,,,,,,,,
,809,0.8913118,0.877073171,,,809,0.838206987,0.809756098,,,,,,,,,,
,810,0.890916282,0.88,,,810,0.838154252,0.808780488,,,,,,,,,,
,811,0.891496374,0.876097561,,,811,0.838866183,0.809756098,,,,,,,,,,
,812,0.889176005,0.876097561,,,812,0.835148319,0.811707317,,,,,,,,,,
,813,0.89191826,0.877073171,,,813,0.837600527,0.813658537,,,,,,,,,,
,814,0.891496374,0.872195122,,,814,0.838813448,0.811707317,,,,,,,,,,
,815,0.888200396,0.870243902,,,815,0.835728411,0.813658537,,,,,,,,,,
,816,0.890415293,0.876097561,,,816,0.838338827,0.809756098,,,,,,,,,,
,817,0.889044166,0.88,,,817,0.834963744,0.809756098,,,,,,,,,,
,818,0.892313777,0.87902439,,,818,0.837310481,0.811707317,,,,,,,,,,
,819,0.890468029,0.873170732,,,819,0.839050758,0.812682927,,,,,,,,,,
,820,0.888885959,0.877073171,,,820,0.836624918,0.812682927,,,,,,,,,,
,821,0.890889914,0.88,,,821,0.837732367,0.808780488,,,,,,,,,,
,822,0.889993408,0.884878049,,,822,0.836994067,0.808780488,,,,,,,,,,
,823,0.890652604,0.889756098,,,823,0.838998022,0.811707317,,,,,,,,,,
,824,0.890362558,0.887804878,,,824,0.836941332,0.814634146,,,,,,,,,,
,825,0.892630191,0.883902439,,,825,0.837996045,0.818536585,,,,,,,,,,
,826,0.893078444,0.884878049,,,826,0.84060646,0.817560976,,,,,,,,,,
,827,0.890230719,0.884878049,,,827,0.838312459,0.813658537,,,,,,,,,,
,828,0.88838497,0.885853659,,,828,0.836941332,0.818536585,,,,,,,,,,
,829,0.892788398,0.888780488,,,829,0.840738299,0.824390244,,,,,,,,,,
,830,0.886038233,0.883902439,,,830,0.832537904,0.820487805,,,,,,,,,,
,831,0.890705339,0.884878049,,,831,0.838892551,0.817560976,,,,,,,,,,
,832,0.88899143,0.88195122,,,832,0.835517469,0.813658537,,,,,,,,,,
,833,0.890626236,0.883902439,,,833,0.839103494,0.815609756,,,,,,,,,,
,834,0.889202373,0.88097561,,,834,0.83659855,0.812682927,,,,,,,,,,
,835,0.892208306,0.890731707,,,835,0.838971655,0.815609756,,,,,,,,,,
,836,0.890969018,0.886829268,,,836,0.837758734,0.812682927,,,,,,,,,,
,837,0.890520765,0.887804878,,,837,0.837073171,0.811707317,,,,,,,,,,
,838,0.891364535,0.885853659,,,838,0.837547792,0.811707317,,,,,,,,,,
,839,0.892234674,0.88,,,839,0.83902439,0.809756098,,,,,,,,,,
,840,0.890626236,0.877073171,,,840,0.837073171,0.811707317,,,,,,,,,,
,841,0.890758075,0.88,,,841,0.837547792,0.809756098,,,,,,,,,,
,842,0.890098879,0.875121951,,,842,0.839288069,0.809756098,,,,,,,,,,
,843,0.893526697,0.873170732,,,843,0.839973632,0.806829268,,,,,,,,,,
,844,0.887883982,0.874146341,,,844,0.835517469,0.807804878,,,,,,,,,,
,845,0.892999341,0.87804878,,,845,0.840922874,0.810731707,,,,,,,,,,
,846,0.893104812,0.87804878,,,846,0.840870138,0.811707317,,,,,,,,,,
,847,0.893526697,0.87804878,,,847,0.841872116,0.810731707,,,,,,,,,,
,848,0.891601846,0.88097561,,,848,0.839367172,0.812682927,,,,,,,,,,
,849,0.889756098,0.87902439,,,849,0.837837838,0.814634146,,,,,,,,,,
,850,0.894264997,0.87804878,,,850,0.84036915,0.813658537,,,,,,,,,,
,851,0.890098879,0.88097561,,,851,0.837837838,0.814634146,,,,,,,,,,
,852,0.893790376,0.88,,,852,0.841001978,0.814634146,,,,,,,,,,
,853,0.895398813,0.883902439,,,853,0.842478576,0.816585366,,,,,,,,,,
,854,0.891944628,0.882926829,,,854,0.838206987,0.814634146,,,,,,,,,,
,855,0.890177983,0.883902439,,,855,0.83781147,0.814634146,,,,,,,,,,
,856,0.892076467,0.884878049,,,856,0.840079103,0.817560976,,,,,,,,,,
,857,0.890995386,0.886829268,,,857,0.838549769,0.813658537,,,,,,,,,,
,858,0.892551088,0.884878049,,,858,0.84097561,0.812682927,,,,,,,,,,
,859,0.891522742,0.88097561,,,859,0.838839815,0.811707317,,,,,,,,,,
,860,0.891443639,0.883902439,,,860,0.83744232,0.814634146,,,,,,,,,,
,861,0.893025709,0.889756098,,,861,0.839868161,0.812682927,,,,,,,,,,
,862,0.892682927,0.882926829,,,862,0.838576137,0.804878049,,,,,,,,,,
,863,0.891575478,0.884878049,,,863,0.841028345,0.802926829,,,,,,,,,,
,864,0.891127225,0.886829268,,,864,0.839050758,0.809756098,,,,,,,,,,
,865,0.890652604,0.889756098,,,865,0.837310481,0.809756098,,,,,,,,,,
,866,0.89471325,0.887804878,,,866,0.842373105,0.811707317,,,,,,,,,,
,867,0.888174028,0.890731707,,,867,0.838075148,0.809756098,,,,,,,,,,
,868,0.892313777,0.891707317,,,868,0.839789057,0.810731707,,,,,,,,,,
,869,0.894871457,0.893658537,,,869,0.842399473,0.810731707,,,,,,,,,,
,870,0.892709295,0.894634146,,,870,0.84097561,0.810731707,,,,,,,,,,
,871,0.896005274,0.894634146,,,871,0.842373105,0.806829268,,,,,,,,,,
,872,0.891048121,0.891707317,,,872,0.838470666,0.806829268,,,,,,,,,,
,873,0.896690837,0.892682927,,,873,0.843823336,0.808780488,,,,,,,,,,
,874,0.892603823,0.888780488,,,874,0.840922874,0.813658537,,,,,,,,,,
,875,0.894159525,0.890731707,,,875,0.841608438,0.810731707,,,,,,,,,,
,876,0.892735662,0.886829268,,,876,0.840580092,0.811707317,,,,,,,,,,
,877,0.891786421,0.886829268,,,877,0.840342782,0.807804878,,,,,,,,,,
,878,0.893526697,0.886829268,,,878,0.841239288,0.808780488,,,,,,,,,,
,879,0.893447594,0.892682927,,,879,0.840659196,0.811707317,,,,,,,,,,
,880,0.896506262,0.892682927,,,880,0.845009888,0.810731707,,,,,,,,,,
,881,0.890889914,0.892682927,,,881,0.838233355,0.813658537,,,,,,,,,,
,882,0.891100857,0.889756098,,,882,0.838312459,0.815609756,,,,,,,,,,
,883,0.888174028,0.887804878,,,883,0.835227423,0.813658537,,,,,,,,,,
,884,0.893421226,0.883902439,,,884,0.840342782,0.818536585,,,,,,,,,,
,885,0.893816744,0.889756098,,,885,0.84158207,0.814634146,,,,,,,,,,
,886,0.894581411,0.888780488,,,886,0.841845748,0.817560976,,,,,,,,,,
,887,0.893869479,0.884878049,,,887,0.841977587,0.818536585,,,,,,,,,,
,888,0.893052076,0.885853659,,,888,0.839841793,0.819512195,,,,,,,,,,
,889,0.889492419,0.88195122,,,889,0.83757416,0.823414634,,,,,,,,,,
,890,0.892551088,0.88,,,890,0.840870138,0.820487805,,,,,,,,,,
,891,0.893157548,0.883902439,,,891,0.841476599,0.814634146,,,,,,,,,,
,892,0.894765985,0.883902439,,,892,0.841687541,0.811707317,,,,,,,,,,
,893,0.8943441,0.885853659,,,893,0.842663151,0.815609756,,,,,,,,,,
,894,0.890652604,0.884878049,,,894,0.838681608,0.814634146,,,,,,,,,,
,895,0.894133158,0.884878049,,,895,0.842083059,0.810731707,,,,,,,,,,
,896,0.893526697,0.887804878,,,896,0.840817403,0.810731707,,,,,,,,,,
,897,0.894396836,0.888780488,,,897,0.84242584,0.810731707,,,,,,,,,,
,898,0.895082399,0.888780488,,,898,0.843480554,0.810731707,,,,,,,,,,
,899,0.890362558,0.884878049,,,899,0.837785102,0.810731707,,,,,,,,,,
,900,0.893263019,0.886829268,,,900,0.84097561,0.811707317,,,,,,,,,,
,901,0.892023731,0.885853659,,,901,0.840263678,0.808780488,,,,,,,,,,
,902,0.89215557,0.88195122,,,902,0.839367172,0.807804878,,,,,,,,,,
,903,0.892419249,0.87902439,,,903,0.840922874,0.812682927,,,,,,,,,,
,904,0.892392881,0.88097561,,,904,0.840263678,0.809756098,,,,,,,,,,
,905,0.89094265,0.885853659,,,905,0.837284113,0.811707317,,,,,,,,,,
,906,0.892735662,0.88195122,,,906,0.840342782,0.810731707,,,,,,,,,,
,907,0.892577456,0.884878049,,,907,0.839841793,0.809756098,,,,,,,,,,
,908,0.894739618,0.885853659,,,908,0.841713909,0.809756098,,,,,,,,,,
,909,0.891733685,0.886829268,,,909,0.839314436,0.812682927,,,,,,,,,,
,910,0.891232696,0.887804878,,,910,0.84023731,0.812682927,,,,,,,,,,
,911,0.89350033,0.884878049,,,911,0.841529334,0.811707317,,,,,,,,,,
,912,0.893843111,0.889756098,,,912,0.842900461,0.814634146,,,,,,,,,,
,913,0.893025709,0.893658537,,,913,0.839709954,0.815609756,,,,,,,,,,
,914,0.893210283,0.888780488,,,914,0.841054713,0.815609756,,,,,,,,,,
,915,0.891153593,0.888780488,,,915,0.84023731,0.814634146,,,,,,,,,,
,916,0.894897825,0.891707317,,,916,0.842926829,0.812682927,,,,,,,,,,
,917,0.893104812,0.892682927,,,917,0.841502966,0.814634146,,,,,,,,,,
,918,0.896084377,0.895609756,,,918,0.842926829,0.816585366,,,,,,,,,,
,919,0.892630191,0.893658537,,,919,0.840263678,0.814634146,,,,,,,,,,
,920,0.890758075,0.890731707,,,920,0.839261701,0.816585366,,,,,,,,,,
,921,0.893895847,0.888780488,,,921,0.841872116,0.818536585,,,,,,,,,,
,922,0.892181938,0.889756098,,,922,0.84097561,0.819512195,,,,,,,,,,
,923,0.895398813,0.891707317,,,923,0.84437706,0.816585366,,,,,,,,,,
,924,0.895029664,0.884878049,,,924,0.842478576,0.815609756,,,,,,,,,,
,925,0.892419249,0.884878049,,,925,0.841898484,0.814634146,,,,,,,,,,
,926,0.894897825,0.886829268,,,926,0.844456163,0.814634146,,,,,,,,,,
,927,0.892735662,0.890731707,,,927,0.84181938,0.818536585,,,,,,,,,,
,928,0.892946605,0.887804878,,,928,0.841081081,0.819512195,,,,,,,,,,
,929,0.890204351,0.885853659,,,929,0.837837838,0.817560976,,,,,,,,,,
,930,0.896189848,0.885853659,,,930,0.845616348,0.818536585,,,,,,,,,,
,931,0.892630191,0.888780488,,,931,0.841898484,0.821463415,,,,,,,,,,
,932,0.894291365,0.888780488,,,932,0.842241266,0.818536585,,,,,,,,,,
,933,0.893289387,0.890731707,,,933,0.840342782,0.819512195,,,,,,,,,,
,934,0.894765985,0.887804878,,,934,0.842003955,0.817560976,,,,,,,,,,
,935,0.895794331,0.885853659,,,935,0.84474621,0.816585366,,,,,,,,,,
,936,0.894555043,0.885853659,,,936,0.841555702,0.815609756,,,,,,,,,,
,937,0.894423204,0.884878049,,,937,0.843243243,0.814634146,,,,,,,,,,
,938,0.893052076,0.884878049,,,938,0.840632828,0.817560976,,,,,,,,,,
,939,0.891760053,0.883902439,,,939,0.841239288,0.815609756,,,,,,,,,,
,940,0.892603823,0.884878049,,,940,0.841476599,0.814634146,,,,,,,,,,
,941,0.89252472,0.883902439,,,941,0.840711931,0.818536585,,,,,,,,,,
,942,0.893473962,0.88195122,,,942,0.841054713,0.814634146,,,,,,,,,,
,943,0.896875412,0.882926829,,,943,0.846301912,0.817560976,,,,,,,,,,
,944,0.894660514,0.884878049,,,944,0.842847726,0.815609756,,,,,,,,,,
,945,0.894159525,0.882926829,,,945,0.843032301,0.816585366,,,,,,,,,,
,946,0.891970995,0.884878049,,,946,0.842241266,0.814634146,,,,,,,,,,
,947,0.89313118,0.883902439,,,947,0.840290046,0.812682927,,,,,,,,,,
,948,0.893078444,0.887804878,,,948,0.839947264,0.811707317,,,,,,,,,,
,949,0.893447594,0.885853659,,,949,0.842689519,0.813658537,,,,,,,,,,
,950,0.893342123,0.887804878,,,950,0.841898484,0.816585366,,,,,,,,,,
,951,0.894238629,0.887804878,,,951,0.842083059,0.814634146,,,,,,,,,,
,952,0.89252472,0.888780488,,,952,0.84218853,0.817560976,,,,,,,,,,
,953,0.896849044,0.889756098,,,953,0.844772577,0.816585366,,,,,,,,,,
,954,0.891470007,0.890731707,,,954,0.839156229,0.815609756,,,,,,,,,,
,955,0.897007251,0.892682927,,,955,0.847593935,0.815609756,,,,,,,,,,
,956,0.893263019,0.892682927,,,956,0.841924852,0.815609756,,,,,,,,,,
,957,0.896980883,0.890731707,,,957,0.846486486,0.815609756,,,,,,,,,,
,958,0.894528675,0.884878049,,,958,0.844218853,0.817560976,,,,,,,,,,
,959,0.892366513,0.883902439,,,959,0.83976269,0.817560976,,,,,,,,,,
,960,0.892129202,0.882926829,,,960,0.84060646,0.817560976,,,,,,,,,,
,961,0.895978906,0.882926829,,,961,0.84498352,0.818536585,,,,,,,,,,
,962,0.892893869,0.882926829,,,962,0.84097561,0.819512195,,,,,,,,,,
,963,0.891153593,0.882926829,,,963,0.839973632,0.819512195,,,,,,,,,,
,964,0.896664469,0.88195122,,,964,0.844482531,0.816585366,,,,,,,,,,
,965,0.892340145,0.882926829,,,965,0.839894529,0.818536585,,,,,,,,,,
,966,0.893263019,0.882926829,,,966,0.840553724,0.819512195,,,,,,,,,,
,967,0.895978906,0.88195122,,,967,0.844851681,0.821463415,,,,,,,,,,
,968,0.893078444,0.88097561,,,968,0.8437706,0.819512195,,,,,,,,,,
,969,0.893078444,0.88195122,,,969,0.842399473,0.817560976,,,,,,,,,,
,970,0.896163481,0.882926829,,,970,0.843902439,0.817560976,,,,,,,,,,
,971,0.894607779,0.88195122,,,971,0.842504944,0.816585366,,,,,,,,,,
,972,0.893658537,0.88,,,972,0.840659196,0.817560976,,,,,,,,,,
,973,0.892577456,0.88,,,973,0.841766645,0.817560976,,,,,,,,,,
,974,0.893764008,0.88195122,,,974,0.841845748,0.817560976,,,,,,,,,,
,975,0.89653263,0.88097561,,,975,0.844166117,0.818536585,,,,,,,,,,
,976,0.89191826,0.88,,,976,0.839314436,0.816585366,,,,,,,,,,
,977,0.891707317,0.88097561,,,977,0.838628873,0.816585366,,,,,,,,,,
,978,0.892313777,0.882926829,,,978,0.840870138,0.816585366,,,,,,,,,,
,979,0.894291365,0.883902439,,,979,0.843454186,0.817560976,,,,,,,,,,
,980,0.892946605,0.884878049,,,980,0.84158207,0.815609756,,,,,,,,,,
,981,0.895636124,0.885853659,,,981,0.844113382,0.815609756,,,,,,,,,,
,982,0.896189848,0.884878049,,,982,0.843902439,0.815609756,,,,,,,,,,
,983,0.893553065,0.883902439,,,983,0.842821358,0.814634146,,,,,,,,,,
,984,0.895609756,0.883902439,,,984,0.843981543,0.815609756,,,,,,,,,,
