"Step","valiant-frost-4 - val_accuracy","valiant-frost-4 - val_accuracy__MIN","valiant-frost-4 - val_accuracy__MAX","valiant-frost-4 - train_accuracy","valiant-frost-4 - train_accuracy__MIN","valiant-frost-4 - train_accuracy__MAX"
"515","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6308108108108107","0.6308108108108107","0.6308108108108107"
"517","0.53","0.53","0.53","0.6351351351351349","0.6351351351351349","0.6351351351351349"
"519","0.53","0.53","0.53","0.6262162162162161","0.6262162162162161","0.6262162162162161"
"521","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6389189189189193","0.6389189189189193","0.6389189189189193"
"523","0.5","0.5","0.5","0.6378378378378379","0.6378378378378379","0.6378378378378379"
"525","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6356756756756756","0.6356756756756756","0.6356756756756756"
"527","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6264864864864864","0.6264864864864864","0.6264864864864864"
"529","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6305405405405405","0.6305405405405405","0.6305405405405405"
"531","0.5","0.5","0.5","0.637837837837838","0.637837837837838","0.637837837837838"
"533","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6294594594594596","0.6294594594594596","0.6294594594594596"
"535","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6335135135135135","0.6335135135135135","0.6335135135135135"
"537","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6335135135135135","0.6335135135135135","0.6335135135135135"
"539","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6313513513513515","0.6313513513513515","0.6313513513513515"
"541","0.5599999999999999","0.5599999999999999","0.5599999999999999","0.6348648648648648","0.6348648648648648","0.6348648648648648"
"543","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6318918918918921","0.6318918918918921","0.6318918918918921"
"545","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6340540540540542","0.6340540540540542","0.6340540540540542"
"547","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6345945945945947","0.6345945945945947","0.6345945945945947"
"549","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6324324324324324","0.6324324324324324","0.6324324324324324"
"551","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6359459459459461","0.6359459459459461","0.6359459459459461"
"553","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.634054054054054","0.634054054054054","0.634054054054054"
"555","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6359459459459459","0.6359459459459459","0.6359459459459459"
"557","0.5","0.5","0.5","0.6343243243243242","0.6343243243243242","0.6343243243243242"
"559","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6367567567567566","0.6367567567567566","0.6367567567567566"
"561","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6310810810810811","0.6310810810810811","0.6310810810810811"
"563","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6324324324324325","0.6324324324324325","0.6324324324324325"
"565","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6359459459459462","0.6359459459459462","0.6359459459459462"
"567","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6394594594594595","0.6394594594594595","0.6394594594594595"
"569","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6383783783783784","0.6383783783783784","0.6383783783783784"
"571","0.5","0.5","0.5","0.6378378378378377","0.6378378378378377","0.6378378378378377"
"573","0.5","0.5","0.5","0.6383783783783786","0.6383783783783786","0.6383783783783786"
"575","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6421621621621622","0.6421621621621622","0.6421621621621622"
"577","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6375675675675674","0.6375675675675674","0.6375675675675674"
"579","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6478378378378378","0.6478378378378378","0.6478378378378378"
"581","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6448648648648648","0.6448648648648648","0.6448648648648648"
"583","0.5","0.5","0.5","0.6375675675675676","0.6375675675675676","0.6375675675675676"
"585","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6440540540540542","0.6440540540540542","0.6440540540540542"
"587","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6386486486486488","0.6386486486486488","0.6386486486486488"
"589","0.53","0.53","0.53","0.6364864864864864","0.6364864864864864","0.6364864864864864"
"591","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6386486486486489","0.6386486486486489","0.6386486486486489"
"593","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6445945945945948","0.6445945945945948","0.6445945945945948"
"595","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6429729729729728","0.6429729729729728","0.6429729729729728"
"597","0.5","0.5","0.5","0.6402702702702703","0.6402702702702703","0.6402702702702703"
"599","0.5","0.5","0.5","0.6416216216216216","0.6416216216216216","0.6416216216216216"
"601","0.5","0.5","0.5","0.638108108108108","0.638108108108108","0.638108108108108"
"603","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6359459459459462","0.6359459459459462","0.6359459459459462"
"605","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6448648648648649","0.6448648648648649","0.6448648648648649"
"607","0.5","0.5","0.5","0.6440540540540542","0.6440540540540542","0.6440540540540542"
"609","0.5","0.5","0.5","0.6410810810810812","0.6410810810810812","0.6410810810810812"
"611","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6437837837837838","0.6437837837837838","0.6437837837837838"
"613","0.5","0.5","0.5","0.6454054054054056","0.6454054054054056","0.6454054054054056"
"615","0.5","0.5","0.5","0.6462162162162162","0.6462162162162162","0.6462162162162162"
"617","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6443243243243245","0.6443243243243245","0.6443243243243245"
"619","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6456756756756757","0.6456756756756757","0.6456756756756757"
"621","0.5","0.5","0.5","0.6516216216216216","0.6516216216216216","0.6516216216216216"
"623","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6456756756756756","0.6456756756756756","0.6456756756756756"
"625","0.53","0.53","0.53","0.6424324324324326","0.6424324324324326","0.6424324324324326"
"627","0.53","0.53","0.53","0.6454054054054055","0.6454054054054055","0.6454054054054055"
"629","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6448648648648649","0.6448648648648649","0.6448648648648649"
"631","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6472972972972972","0.6472972972972972","0.6472972972972972"
"633","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6451351351351353","0.6451351351351353","0.6451351351351353"
"635","0.5","0.5","0.5","0.6435135135135136","0.6435135135135136","0.6435135135135136"
"637","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.645945945945946","0.645945945945946","0.645945945945946"
"639","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6416216216216217","0.6416216216216217","0.6416216216216217"
"641","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6467567567567568","0.6467567567567568","0.6467567567567568"
"643","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6418918918918919","0.6418918918918919","0.6418918918918919"
"645","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6402702702702706","0.6402702702702706","0.6402702702702706"
"647","0.5","0.5","0.5","0.6443243243243242","0.6443243243243242","0.6443243243243242"
"649","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6462162162162163","0.6462162162162163","0.6462162162162163"
"651","0.5","0.5","0.5","0.6440540540540542","0.6440540540540542","0.6440540540540542"
"653","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6537837837837838","0.6537837837837838","0.6537837837837838"
"655","0.5","0.5","0.5","0.6424324324324324","0.6424324324324324","0.6424324324324324"
"657","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6551351351351352","0.6551351351351352","0.6551351351351352"
"659","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6502702702702703","0.6502702702702703","0.6502702702702703"
"661","0.53","0.53","0.53","0.6521621621621623","0.6521621621621623","0.6521621621621623"
"663","0.53","0.53","0.53","0.6491891891891891","0.6491891891891891","0.6491891891891891"
"665","0.53","0.53","0.53","0.6524324324324325","0.6524324324324325","0.6524324324324325"
"667","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6559459459459458","0.6559459459459458","0.6559459459459458"
"669","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6518918918918918","0.6518918918918918","0.6518918918918918"
"671","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6559459459459461","0.6559459459459461","0.6559459459459461"
"673","0.53","0.53","0.53","0.6554054054054054","0.6554054054054054","0.6554054054054054"
"675","0.5","0.5","0.5","0.6472972972972973","0.6472972972972973","0.6472972972972973"
"677","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6535135135135137","0.6535135135135137","0.6535135135135137"
"679","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.641891891891892","0.641891891891892","0.641891891891892"
"681","0.53","0.53","0.53","0.6540540540540543","0.6540540540540543","0.6540540540540543"
"683","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6464864864864865","0.6464864864864865","0.6464864864864865"
"685","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6448648648648649","0.6448648648648649","0.6448648648648649"
"687","0.5","0.5","0.5","0.6491891891891893","0.6491891891891893","0.6491891891891893"
"689","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6554054054054055","0.6554054054054055","0.6554054054054055"
"691","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6483783783783785","0.6483783783783785","0.6483783783783785"
"693","0.5","0.5","0.5","0.6448648648648647","0.6448648648648647","0.6448648648648647"
"695","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6454054054054056","0.6454054054054056","0.6454054054054056"
"697","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.646756756756757","0.646756756756757","0.646756756756757"
"699","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6454054054054053","0.6454054054054053","0.6454054054054053"
"701","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6521621621621623","0.6521621621621623","0.6521621621621623"
"703","0.53","0.53","0.53","0.6516216216216216","0.6516216216216216","0.6516216216216216"
"705","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6470270270270274","0.6470270270270274","0.6470270270270274"
"707","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6435135135135137","0.6435135135135137","0.6435135135135137"
"709","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6562162162162162","0.6562162162162162","0.6562162162162162"
"711","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6475675675675677","0.6475675675675677","0.6475675675675677"
"713","0.5","0.5","0.5","0.6508108108108107","0.6508108108108107","0.6508108108108107"
"715","0.5","0.5","0.5","0.6540540540540543","0.6540540540540543","0.6540540540540543"
"717","0.5","0.5","0.5","0.6516216216216215","0.6516216216216215","0.6516216216216215"
"719","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6505405405405406","0.6505405405405406","0.6505405405405406"
"721","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6524324324324324","0.6524324324324324","0.6524324324324324"
"723","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6556756756756758","0.6556756756756758","0.6556756756756758"
"725","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6513513513513515","0.6513513513513515","0.6513513513513515"
"727","0.5","0.5","0.5","0.6475675675675677","0.6475675675675677","0.6475675675675677"
"729","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6554054054054056","0.6554054054054056","0.6554054054054056"
"731","0.5","0.5","0.5","0.6505405405405407","0.6505405405405407","0.6505405405405407"
"733","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6505405405405404","0.6505405405405404","0.6505405405405404"
"735","0.53","0.53","0.53","0.6562162162162163","0.6562162162162163","0.6562162162162163"
"737","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6583783783783783","0.6583783783783783","0.6583783783783783"
"739","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6527027027027027","0.6527027027027027","0.6527027027027027"
"741","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6540540540540538","0.6540540540540538","0.6540540540540538"
"743","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6567567567567568","0.6567567567567568","0.6567567567567568"
"745","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6591891891891892","0.6591891891891892","0.6591891891891892"
"747","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6567567567567568","0.6567567567567568","0.6567567567567568"
"749","0.5599999999999999","0.5599999999999999","0.5599999999999999","0.6529729729729731","0.6529729729729731","0.6529729729729731"
"751","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6616216216216215","0.6616216216216215","0.6616216216216215"
"753","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6581081081081082","0.6581081081081082","0.6581081081081082"
"755","0.53","0.53","0.53","0.6554054054054055","0.6554054054054055","0.6554054054054055"
"757","0.5","0.5","0.5","0.6583783783783786","0.6583783783783786","0.6583783783783786"
"759","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6594594594594596","0.6594594594594596","0.6594594594594596"
"761","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6564864864864863","0.6564864864864863","0.6564864864864863"
"763","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6556756756756758","0.6556756756756758","0.6556756756756758"
"765","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6529729729729731","0.6529729729729731","0.6529729729729731"
"767","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6562162162162164","0.6562162162162164","0.6562162162162164"
"769","0.5","0.5","0.5","0.6556756756756756","0.6556756756756756","0.6556756756756756"
"771","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6597297297297299","0.6597297297297299","0.6597297297297299"
"773","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6624324324324324","0.6624324324324324","0.6624324324324324"
"775","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6562162162162164","0.6562162162162164","0.6562162162162164"
"777","0.53","0.53","0.53","0.6594594594594597","0.6594594594594597","0.6594594594594597"
"779","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6613513513513513","0.6613513513513513","0.6613513513513513"
"781","0.5","0.5","0.5","0.6643243243243244","0.6643243243243244","0.6643243243243244"
"783","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.664864864864865","0.664864864864865","0.664864864864865"
"785","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6594594594594595","0.6594594594594595","0.6594594594594595"
"787","0.53","0.53","0.53","0.6597297297297295","0.6597297297297295","0.6597297297297295"
"789","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.662972972972973","0.662972972972973","0.662972972972973"
"791","0.5599999999999999","0.5599999999999999","0.5599999999999999","0.6605405405405405","0.6605405405405405","0.6605405405405405"
"793","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6643243243243244","0.6643243243243244","0.6643243243243244"
"795","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6637837837837839","0.6637837837837839","0.6637837837837839"
"797","0.5599999999999999","0.5599999999999999","0.5599999999999999","0.6662162162162164","0.6662162162162164","0.6662162162162164"
"799","0.53","0.53","0.53","0.6643243243243244","0.6643243243243244","0.6643243243243244"
"801","0.53","0.53","0.53","0.6618918918918918","0.6618918918918918","0.6618918918918918"
"803","0.53","0.53","0.53","0.6613513513513513","0.6613513513513513","0.6613513513513513"
"805","0.53","0.53","0.53","0.6651351351351353","0.6651351351351353","0.6651351351351353"
"807","0.53","0.53","0.53","0.6697297297297297","0.6697297297297297","0.6697297297297297"
"809","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6637837837837838","0.6637837837837838","0.6637837837837838"
"811","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.663243243243243","0.663243243243243","0.663243243243243"
"813","0.53","0.53","0.53","0.6616216216216216","0.6616216216216216","0.6616216216216216"
"815","0.53","0.53","0.53","0.6610810810810811","0.6610810810810811","0.6610810810810811"
"817","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6675675675675676","0.6675675675675676","0.6675675675675676"
"819","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6681081081081082","0.6681081081081082","0.6681081081081082"
"821","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6605405405405407","0.6605405405405407","0.6605405405405407"
"823","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6654054054054055","0.6654054054054055","0.6654054054054055"
"825","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6724324324324326","0.6724324324324326","0.6724324324324326"
"827","0.53","0.53","0.53","0.6729729729729731","0.6729729729729731","0.6729729729729731"
"829","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6610810810810812","0.6610810810810812","0.6610810810810812"
"831","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6564864864864864","0.6564864864864864","0.6564864864864864"
"833","0.53","0.53","0.53","0.6635135135135135","0.6635135135135135","0.6635135135135135"
"835","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6624324324324324","0.6624324324324324","0.6624324324324324"
"837","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.672972972972973","0.672972972972973","0.672972972972973"
"839","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6724324324324326","0.6724324324324326","0.6724324324324326"
"841","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6729729729729731","0.6729729729729731","0.6729729729729731"
"843","0.5","0.5","0.5","0.6618918918918921","0.6618918918918921","0.6618918918918921"
"845","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6686486486486487","0.6686486486486487","0.6686486486486487"
"847","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6651351351351352","0.6651351351351352","0.6651351351351352"
"849","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6664864864864865","0.6664864864864865","0.6664864864864865"
"851","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.667837837837838","0.667837837837838","0.667837837837838"
"853","0.53","0.53","0.53","0.6716216216216214","0.6716216216216214","0.6716216216216214"
"855","0.53","0.53","0.53","0.6721621621621622","0.6721621621621622","0.6721621621621622"
"857","0.53","0.53","0.53","0.664864864864865","0.664864864864865","0.664864864864865"
"859","0.53","0.53","0.53","0.6713513513513515","0.6713513513513515","0.6713513513513515"
"861","0.53","0.53","0.53","0.6762162162162162","0.6762162162162162","0.6762162162162162"
"863","0.53","0.53","0.53","0.6691891891891891","0.6691891891891891","0.6691891891891891"
"865","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.67","0.67","0.67"
"867","0.5","0.5","0.5","0.6775675675675675","0.6775675675675675","0.6775675675675675"
"869","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6724324324324324","0.6724324324324324","0.6724324324324324"
"871","0.5","0.5","0.5","0.6808108108108107","0.6808108108108107","0.6808108108108107"
"873","0.53","0.53","0.53","0.6783783783783786","0.6783783783783786","0.6783783783783786"
"875","0.53","0.53","0.53","0.6754054054054056","0.6754054054054056","0.6754054054054056"
"877","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6840540540540542","0.6840540540540542","0.6840540540540542"
"879","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6764864864864867","0.6764864864864867","0.6764864864864867"
"881","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6781081081081082","0.6781081081081082","0.6781081081081082"
"883","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6754054054054055","0.6754054054054055","0.6754054054054055"
"885","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6756756756756755","0.6756756756756755","0.6756756756756755"
"887","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6802702702702704","0.6802702702702704","0.6802702702702704"
"889","0.53","0.53","0.53","0.6797297297297296","0.6797297297297296","0.6797297297297296"
"891","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.681891891891892","0.681891891891892","0.681891891891892"
"893","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.678918918918919","0.678918918918919","0.678918918918919"
"895","0.53","0.53","0.53","0.6762162162162162","0.6762162162162162","0.6762162162162162"
"897","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6797297297297298","0.6797297297297298","0.6797297297297298"
"899","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.672972972972973","0.672972972972973","0.672972972972973"
"901","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.677027027027027","0.677027027027027","0.677027027027027"
"903","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.68","0.68","0.68"
"905","0.5","0.5","0.5","0.6783783783783781","0.6783783783783781","0.6783783783783781"
"907","0.5","0.5","0.5","0.6837837837837839","0.6837837837837839","0.6837837837837839"
"909","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6756756756756757","0.6756756756756757","0.6756756756756757"
"911","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.677027027027027","0.677027027027027","0.677027027027027"
"913","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6821621621621623","0.6821621621621623","0.6821621621621623"
"915","0.53","0.53","0.53","0.6748648648648651","0.6748648648648651","0.6748648648648651"
"917","0.53","0.53","0.53","0.6772972972972974","0.6772972972972974","0.6772972972972974"
"919","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6808108108108109","0.6808108108108109","0.6808108108108109"
"921","0.53","0.53","0.53","0.6794594594594595","0.6794594594594595","0.6794594594594595"
"923","0.53","0.53","0.53","0.6702702702702703","0.6702702702702703","0.6702702702702703"
"925","0.53","0.53","0.53","0.6856756756756756","0.6856756756756756","0.6856756756756756"
"927","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6748648648648649","0.6748648648648649","0.6748648648648649"
"929","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6745945945945945","0.6745945945945945","0.6745945945945945"
"931","0.5","0.5","0.5","0.6789189189189189","0.6789189189189189","0.6789189189189189"
"933","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.678108108108108","0.678108108108108","0.678108108108108"
"935","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6783783783783783","0.6783783783783783","0.6783783783783783"
"937","0.5599999999999999","0.5599999999999999","0.5599999999999999","0.677027027027027","0.677027027027027","0.677027027027027"
"939","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6805405405405406","0.6805405405405406","0.6805405405405406"
"941","0.5700000000000002","0.5700000000000002","0.5700000000000002","0.6762162162162162","0.6762162162162162","0.6762162162162162"
"943","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6802702702702705","0.6802702702702705","0.6802702702702705"
"945","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6775675675675674","0.6775675675675674","0.6775675675675674"
"947","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.683783783783784","0.683783783783784","0.683783783783784"
"949","0.5500000000000004","0.5500000000000004","0.5500000000000004","0.6799999999999999","0.6799999999999999","0.6799999999999999"
"951","0.5599999999999999","0.5599999999999999","0.5599999999999999","0.6783783783783786","0.6783783783783786","0.6783783783783786"
"953","0.5799999999999995","0.5799999999999995","0.5799999999999995","0.69","0.69","0.69"
"955","0.5700000000000002","0.5700000000000002","0.5700000000000002","0.6743243243243245","0.6743243243243245","0.6743243243243245"
"957","0.5599999999999999","0.5599999999999999","0.5599999999999999","0.6751351351351349","0.6751351351351349","0.6751351351351349"
"959","0.5799999999999995","0.5799999999999995","0.5799999999999995","0.6791891891891891","0.6791891891891891","0.6791891891891891"
"961","0.5700000000000002","0.5700000000000002","0.5700000000000002","0.6808108108108109","0.6808108108108109","0.6808108108108109"
"963","0.59","0.59","0.59","0.6829729729729731","0.6829729729729731","0.6829729729729731"
"965","0.6000000000000003","0.6000000000000003","0.6000000000000003","0.6781081081081082","0.6781081081081082","0.6781081081081082"
"967","0.5799999999999995","0.5799999999999995","0.5799999999999995","0.677027027027027","0.677027027027027","0.677027027027027"
"969","0.5700000000000002","0.5700000000000002","0.5700000000000002","0.6802702702702704","0.6802702702702704","0.6802702702702704"
"971","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6872972972972974","0.6872972972972974","0.6872972972972974"
"973","0.53","0.53","0.53","0.681891891891892","0.681891891891892","0.681891891891892"
"975","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6883783783783785","0.6883783783783785","0.6883783783783785"
"977","0.53","0.53","0.53","0.684054054054054","0.684054054054054","0.684054054054054"
"979","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6813513513513515","0.6813513513513515","0.6813513513513515"
"981","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6832432432432433","0.6832432432432433","0.6832432432432433"
"983","0.53","0.53","0.53","0.6870270270270271","0.6870270270270271","0.6870270270270271"
"985","0.53","0.53","0.53","0.6864864864864866","0.6864864864864866","0.6864864864864866"
"987","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6878378378378379","0.6878378378378379","0.6878378378378379"
"989","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6918918918918918","0.6918918918918918","0.6918918918918918"
"991","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6910810810810812","0.6910810810810812","0.6910810810810812"
"993","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6881081081081083","0.6881081081081083","0.6881081081081083"
"995","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6940540540540538","0.6940540540540538","0.6940540540540538"
"997","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6851351351351351","0.6851351351351351","0.6851351351351351"
"999","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6956756756756758","0.6956756756756758","0.6956756756756758"
"1001","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6897297297297297","0.6897297297297297","0.6897297297297297"
"1003","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6900000000000002","0.6900000000000002","0.6900000000000002"
"1005","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6894594594594595","0.6894594594594595","0.6894594594594595"
"1007","0.53","0.53","0.53","0.6862162162162161","0.6862162162162161","0.6862162162162161"
"1009","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6875675675675677","0.6875675675675677","0.6875675675675677"
"1011","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6902702702702702","0.6902702702702702","0.6902702702702702"
"1013","0.5","0.5","0.5","0.687027027027027","0.687027027027027","0.687027027027027"
"1015","0.5","0.5","0.5","0.6870270270270271","0.6870270270270271","0.6870270270270271"
"1017","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6859459459459459","0.6859459459459459","0.6859459459459459"
"1019","0.5100000000000001","0.5100000000000001","0.5100000000000001","0.6881081081081082","0.6881081081081082","0.6881081081081082"
"1021","0.5","0.5","0.5","0.6894594594594595","0.6894594594594595","0.6894594594594595"
"1023","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6948648648648649","0.6948648648648649","0.6948648648648649"
"1025","0.53","0.53","0.53","0.6845945945945946","0.6845945945945946","0.6845945945945946"
"1027","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6854054054054055","0.6854054054054055","0.6854054054054055"
"1029","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6956756756756757","0.6956756756756757","0.6956756756756757"
"1031","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6918918918918918","0.6918918918918918","0.6918918918918918"
"1033","0.5199999999999997","0.5199999999999997","0.5199999999999997","0.6897297297297299","0.6897297297297299","0.6897297297297299"
"1035","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6902702702702703","0.6902702702702703","0.6902702702702703"
"1037","0.5399999999999995","0.5399999999999995","0.5399999999999995","0.6927027027027026","0.6927027027027026","0.6927027027027026"
