"Step","glamorous-meadow-1 - train_accuracy","glamorous-meadow-1 - train_accuracy__MIN","glamorous-meadow-1 - train_accuracy__MAX","glamorous-meadow-1 - val_accuracy","glamorous-meadow-1 - val_accuracy__MIN","glamorous-meadow-1 - val_accuracy__MAX"
"505","0.6259459459459459","0.6259459459459459","0.6259459459459459","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"507","0.6245945945945945","0.6245945945945945","0.6245945945945945","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"509","0.6283783783783786","0.6283783783783786","0.6283783783783786","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"511","0.6275675675675675","0.6275675675675675","0.6275675675675675","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"513","0.6270270270270271","0.6270270270270271","0.6270270270270271","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"515","0.6294594594594596","0.6294594594594596","0.6294594594594596","0.5","0.5","0.5"
"517","0.634864864864865","0.634864864864865","0.634864864864865","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"519","0.630810810810811","0.630810810810811","0.630810810810811","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"521","0.6364864864864863","0.6364864864864863","0.6364864864864863","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"523","0.6375675675675675","0.6375675675675675","0.6375675675675675","0.53","0.53","0.53"
"525","0.6370270270270274","0.6370270270270274","0.6370270270270274","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"527","0.6291891891891891","0.6291891891891891","0.6291891891891891","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"529","0.6356756756756756","0.6356756756756756","0.6356756756756756","0.5","0.5","0.5"
"531","0.6394594594594596","0.6394594594594596","0.6394594594594596","0.5","0.5","0.5"
"533","0.628918918918919","0.628918918918919","0.628918918918919","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"535","0.6351351351351351","0.6351351351351351","0.6351351351351351","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"537","0.637027027027027","0.637027027027027","0.637027027027027","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"539","0.6302702702702703","0.6302702702702703","0.6302702702702703","0.5","0.5","0.5"
"541","0.6337837837837839","0.6337837837837839","0.6337837837837839","0.5","0.5","0.5"
"543","0.6348648648648649","0.6348648648648649","0.6348648648648649","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"545","0.6367567567567567","0.6367567567567567","0.6367567567567567","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"547","0.6354054054054055","0.6354054054054055","0.6354054054054055","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"549","0.6345945945945944","0.6345945945945944","0.6345945945945944","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"551","0.6316216216216218","0.6316216216216218","0.6316216216216218","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"553","0.6367567567567568","0.6367567567567568","0.6367567567567568","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"555","0.6351351351351352","0.6351351351351352","0.6351351351351352","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"557","0.6364864864864865","0.6364864864864865","0.6364864864864865","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"559","0.6397297297297296","0.6397297297297296","0.6397297297297296","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"561","0.6316216216216216","0.6316216216216216","0.6316216216216216","0.53","0.53","0.53"
"563","0.631891891891892","0.631891891891892","0.631891891891892","0.53","0.53","0.53"
"565","0.6389189189189192","0.6389189189189192","0.6389189189189192","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"567","0.643783783783784","0.643783783783784","0.643783783783784","0.53","0.53","0.53"
"569","0.6340540540540541","0.6340540540540541","0.6340540540540541","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"571","0.6383783783783784","0.6383783783783784","0.6383783783783784","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"573","0.6345945945945947","0.6345945945945947","0.6345945945945947","0.5","0.5","0.5"
"575","0.6432432432432431","0.6432432432432431","0.6432432432432431","0.5","0.5","0.5"
"577","0.6362162162162163","0.6362162162162163","0.6362162162162163","0.5","0.5","0.5"
"579","0.6486486486486487","0.6486486486486487","0.6486486486486487","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"581","0.6497297297297299","0.6497297297297299","0.6497297297297299","0.5","0.5","0.5"
"583","0.6405405405405407","0.6405405405405407","0.6405405405405407","0.5","0.5","0.5"
"585","0.6435135135135134","0.6435135135135134","0.6435135135135134","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"587","0.6389189189189189","0.6389189189189189","0.6389189189189189","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"589","0.6351351351351351","0.6351351351351351","0.6351351351351351","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"591","0.6386486486486485","0.6386486486486485","0.6386486486486485","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"593","0.6454054054054055","0.6454054054054055","0.6454054054054055","0.53","0.53","0.53"
"595","0.6472972972972973","0.6472972972972973","0.6472972972972973","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"597","0.6410810810810812","0.6410810810810812","0.6410810810810812","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"599","0.6429729729729728","0.6429729729729728","0.6429729729729728","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"601","0.6394594594594595","0.6394594594594595","0.6394594594594595","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"603","0.6405405405405407","0.6405405405405407","0.6405405405405407","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"605","0.6472972972972976","0.6472972972972976","0.6472972972972976","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"607","0.6475675675675677","0.6475675675675677","0.6475675675675677","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"609","0.6432432432432432","0.6432432432432432","0.6432432432432432","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"611","0.6475675675675675","0.6475675675675675","0.6475675675675675","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"613","0.6481081081081081","0.6481081081081081","0.6481081081081081","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"615","0.6499999999999999","0.6499999999999999","0.6499999999999999","0.53","0.53","0.53"
"617","0.6497297297297298","0.6497297297297298","0.6497297297297298","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"619","0.6486486486486488","0.6486486486486488","0.6486486486486488","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"621","0.6516216216216217","0.6516216216216217","0.6516216216216217","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"623","0.6475675675675675","0.6475675675675675","0.6475675675675675","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"625","0.6494594594594595","0.6494594594594595","0.6494594594594595","0.53","0.53","0.53"
"627","0.6429729729729732","0.6429729729729732","0.6429729729729732","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"629","0.6427027027027028","0.6427027027027028","0.6427027027027028","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"631","0.6481081081081083","0.6481081081081083","0.6481081081081083","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"633","0.6475675675675676","0.6475675675675676","0.6475675675675676","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"635","0.6445945945945947","0.6445945945945947","0.6445945945945947","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"637","0.6481081081081081","0.6481081081081081","0.6481081081081081","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"639","0.6456756756756759","0.6456756756756759","0.6456756756756759","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"641","0.6502702702702704","0.6502702702702704","0.6502702702702704","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"643","0.6405405405405405","0.6405405405405405","0.6405405405405405","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"645","0.6435135135135137","0.6435135135135137","0.6435135135135137","0.59","0.59","0.59"
"647","0.6494594594594595","0.6494594594594595","0.6494594594594595","0.59","0.59","0.59"
"649","0.6518918918918919","0.6518918918918919","0.6518918918918919","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"651","0.6475675675675677","0.6475675675675677","0.6475675675675677","0.59","0.59","0.59"
"653","0.6583783783783784","0.6583783783783784","0.6583783783783784","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"655","0.6440540540540544","0.6440540540540544","0.6440540540540544","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"657","0.6572972972972974","0.6572972972972974","0.6572972972972974","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"659","0.6564864864864866","0.6564864864864866","0.6564864864864866","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"661","0.6540540540540543","0.6540540540540543","0.6540540540540543","0.53","0.53","0.53"
"663","0.6532432432432432","0.6532432432432432","0.6532432432432432","0.53","0.53","0.53"
"665","0.6540540540540541","0.6540540540540541","0.6540540540540541","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"667","0.6575675675675677","0.6575675675675677","0.6575675675675677","0.53","0.53","0.53"
"669","0.651081081081081","0.651081081081081","0.651081081081081","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"671","0.6554054054054055","0.6554054054054055","0.6554054054054055","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"673","0.6521621621621623","0.6521621621621623","0.6521621621621623","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"675","0.6481081081081081","0.6481081081081081","0.6481081081081081","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"677","0.6554054054054054","0.6554054054054054","0.6554054054054054","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"679","0.642162162162162","0.642162162162162","0.642162162162162","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"681","0.6551351351351353","0.6551351351351353","0.6551351351351353","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"683","0.6491891891891892","0.6491891891891892","0.6491891891891892","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"685","0.6456756756756757","0.6456756756756757","0.6456756756756757","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"687","0.6562162162162163","0.6562162162162163","0.6562162162162163","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"689","0.6572972972972974","0.6572972972972974","0.6572972972972974","0.53","0.53","0.53"
"691","0.6551351351351351","0.6551351351351351","0.6551351351351351","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"693","0.6502702702702703","0.6502702702702703","0.6502702702702703","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"695","0.6505405405405406","0.6505405405405406","0.6505405405405406","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"697","0.6527027027027026","0.6527027027027026","0.6527027027027026","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"699","0.6486486486486486","0.6486486486486486","0.6486486486486486","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"701","0.6521621621621623","0.6521621621621623","0.6521621621621623","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"703","0.651891891891892","0.651891891891892","0.651891891891892","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"705","0.6502702702702704","0.6502702702702704","0.6502702702702704","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"707","0.6508108108108108","0.6508108108108108","0.6508108108108108","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"709","0.6591891891891895","0.6591891891891895","0.6591891891891895","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"711","0.6532432432432433","0.6532432432432433","0.6532432432432433","0.53","0.53","0.53"
"713","0.6540540540540541","0.6540540540540541","0.6540540540540541","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"715","0.6556756756756759","0.6556756756756759","0.6556756756756759","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"717","0.6513513513513516","0.6513513513513516","0.6513513513513516","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"719","0.6548648648648648","0.6548648648648648","0.6548648648648648","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"721","0.6556756756756759","0.6556756756756759","0.6556756756756759","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"723","0.6594594594594595","0.6594594594594595","0.6594594594594595","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"725","0.6570270270270271","0.6570270270270271","0.6570270270270271","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"727","0.6483783783783783","0.6483783783783783","0.6483783783783783","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"729","0.6572972972972972","0.6572972972972972","0.6572972972972972","0.53","0.53","0.53"
"731","0.6513513513513514","0.6513513513513514","0.6513513513513514","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"733","0.6489189189189191","0.6489189189189191","0.6489189189189191","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"735","0.6575675675675676","0.6575675675675676","0.6575675675675676","0.53","0.53","0.53"
"737","0.6618918918918919","0.6618918918918919","0.6618918918918919","0.53","0.53","0.53"
"739","0.6540540540540539","0.6540540540540539","0.6540540540540539","0.53","0.53","0.53"
"741","0.6567567567567567","0.6567567567567567","0.6567567567567567","0.53","0.53","0.53"
"743","0.6583783783783783","0.6583783783783783","0.6583783783783783","0.53","0.53","0.53"
"745","0.6613513513513514","0.6613513513513514","0.6613513513513514","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"747","0.6586486486486487","0.6586486486486487","0.6586486486486487","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"749","0.6567567567567568","0.6567567567567568","0.6567567567567568","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"751","0.6610810810810811","0.6610810810810811","0.6610810810810811","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"753","0.6559459459459459","0.6559459459459459","0.6559459459459459","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"755","0.6570270270270272","0.6570270270270272","0.6570270270270272","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"757","0.6564864864864867","0.6564864864864867","0.6564864864864867","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"759","0.6632432432432432","0.6632432432432432","0.6632432432432432","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"761","0.6578378378378378","0.6578378378378378","0.6578378378378378","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"763","0.6627027027027029","0.6627027027027029","0.6627027027027029","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"765","0.6540540540540541","0.6540540540540541","0.6540540540540541","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"767","0.6581081081081082","0.6581081081081082","0.6581081081081082","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"769","0.6605405405405406","0.6605405405405406","0.6605405405405406","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"771","0.6656756756756758","0.6656756756756758","0.6656756756756758","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"773","0.664054054054054","0.664054054054054","0.664054054054054","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"775","0.657027027027027","0.657027027027027","0.657027027027027","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"777","0.6645945945945946","0.6645945945945946","0.6645945945945946","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"779","0.6667567567567567","0.6667567567567567","0.6667567567567567","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"781","0.6681081081081083","0.6681081081081083","0.6681081081081083","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"783","0.6659459459459461","0.6659459459459461","0.6659459459459461","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"785","0.6678378378378377","0.6678378378378377","0.6678378378378377","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"787","0.6632432432432432","0.6632432432432432","0.6632432432432432","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"789","0.6686486486486484","0.6686486486486484","0.6686486486486484","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"791","0.6686486486486488","0.6686486486486488","0.6686486486486488","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"793","0.668918918918919","0.668918918918919","0.668918918918919","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"795","0.668918918918919","0.668918918918919","0.668918918918919","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"797","0.6724324324324324","0.6724324324324324","0.6724324324324324","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"799","0.6702702702702704","0.6702702702702704","0.6702702702702704","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"801","0.6659459459459459","0.6659459459459459","0.6659459459459459","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"803","0.6621621621621622","0.6621621621621622","0.6621621621621622","0.53","0.53","0.53"
"805","0.6683783783783785","0.6683783783783785","0.6683783783783785","0.53","0.53","0.53"
"807","0.6716216216216216","0.6716216216216216","0.6716216216216216","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"809","0.671891891891892","0.671891891891892","0.671891891891892","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"811","0.6651351351351353","0.6651351351351353","0.6651351351351353","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"813","0.6678378378378379","0.6678378378378379","0.6678378378378379","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"815","0.6602702702702703","0.6602702702702703","0.6602702702702703","0.53","0.53","0.53"
"817","0.6737837837837837","0.6737837837837837","0.6737837837837837","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"819","0.6705405405405407","0.6705405405405407","0.6705405405405407","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"821","0.6583783783783784","0.6583783783783784","0.6583783783783784","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"823","0.672972972972973","0.672972972972973","0.672972972972973","0.53","0.53","0.53"
"825","0.672972972972973","0.672972972972973","0.672972972972973","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"827","0.6767567567567566","0.6767567567567566","0.6767567567567566","0.53","0.53","0.53"
"829","0.6610810810810812","0.6610810810810812","0.6610810810810812","0.5100000000000001","0.5100000000000001","0.5100000000000001"
"831","0.6597297297297298","0.6597297297297298","0.6597297297297298","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"833","0.6710810810810812","0.6710810810810812","0.6710810810810812","0.53","0.53","0.53"
"835","0.6659459459459461","0.6659459459459461","0.6659459459459461","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"837","0.6764864864864866","0.6764864864864866","0.6764864864864866","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"839","0.6724324324324324","0.6724324324324324","0.6724324324324324","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"841","0.6821621621621622","0.6821621621621622","0.6821621621621622","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"843","0.6664864864864867","0.6664864864864867","0.6664864864864867","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"845","0.6708108108108106","0.6708108108108106","0.6708108108108106","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"847","0.6672972972972975","0.6672972972972975","0.6672972972972975","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"849","0.6672972972972973","0.6672972972972973","0.6672972972972973","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"851","0.6713513513513515","0.6713513513513515","0.6713513513513515","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"853","0.6756756756756757","0.6756756756756757","0.6756756756756757","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"855","0.675945945945946","0.675945945945946","0.675945945945946","0.53","0.53","0.53"
"857","0.6697297297297299","0.6697297297297299","0.6697297297297299","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"859","0.6716216216216215","0.6716216216216215","0.6716216216216215","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"861","0.6813513513513515","0.6813513513513515","0.6813513513513515","0.5199999999999997","0.5199999999999997","0.5199999999999997"
"863","0.6764864864864865","0.6764864864864865","0.6764864864864865","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"865","0.6708108108108108","0.6708108108108108","0.6708108108108108","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"867","0.6821621621621621","0.6821621621621621","0.6821621621621621","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"869","0.6745945945945948","0.6745945945945948","0.6745945945945948","0.59","0.59","0.59"
"871","0.6862162162162161","0.6862162162162161","0.6862162162162161","0.59","0.59","0.59"
"873","0.6797297297297296","0.6797297297297296","0.6797297297297296","0.59","0.59","0.59"
"875","0.6783783783783786","0.6783783783783786","0.6783783783783786","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"877","0.6910810810810809","0.6910810810810809","0.6910810810810809","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"879","0.6872972972972976","0.6872972972972976","0.6872972972972976","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"881","0.6835135135135135","0.6835135135135135","0.6835135135135135","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"883","0.6837837837837837","0.6837837837837837","0.6837837837837837","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"885","0.6821621621621621","0.6821621621621621","0.6821621621621621","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"887","0.682972972972973","0.682972972972973","0.682972972972973","0.62","0.62","0.62"
"889","0.6824324324324325","0.6824324324324325","0.6824324324324325","0.62","0.62","0.62"
"891","0.6872972972972974","0.6872972972972974","0.6872972972972974","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"893","0.6862162162162165","0.6862162162162165","0.6862162162162165","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"895","0.6827027027027027","0.6827027027027027","0.6827027027027027","0.59","0.59","0.59"
"897","0.6867567567567566","0.6867567567567566","0.6867567567567566","0.59","0.59","0.59"
"899","0.6821621621621622","0.6821621621621622","0.6821621621621622","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"901","0.6827027027027026","0.6827027027027026","0.6827027027027026","0.62","0.62","0.62"
"903","0.6851351351351351","0.6851351351351351","0.6851351351351351","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"905","0.6837837837837838","0.6837837837837838","0.6837837837837838","0.5399999999999995","0.5399999999999995","0.5399999999999995"
"907","0.688918918918919","0.688918918918919","0.688918918918919","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"909","0.6813513513513515","0.6813513513513515","0.6813513513513515","0.59","0.59","0.59"
"911","0.6845945945945948","0.6845945945945948","0.6845945945945948","0.59","0.59","0.59"
"913","0.6864864864864867","0.6864864864864867","0.6864864864864867","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"915","0.6781081081081082","0.6781081081081082","0.6781081081081082","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"917","0.6859459459459459","0.6859459459459459","0.6859459459459459","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"919","0.6802702702702703","0.6802702702702703","0.6802702702702703","0.62","0.62","0.62"
"921","0.6821621621621624","0.6821621621621624","0.6821621621621624","0.62","0.62","0.62"
"923","0.668918918918919","0.668918918918919","0.668918918918919","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"925","0.6840540540540541","0.6840540540540541","0.6840540540540541","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"927","0.6762162162162163","0.6762162162162163","0.6762162162162163","0.59","0.59","0.59"
"929","0.6821621621621621","0.6821621621621621","0.6821621621621621","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"931","0.6810810810810811","0.6810810810810811","0.6810810810810811","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"933","0.681081081081081","0.681081081081081","0.681081081081081","0.5500000000000004","0.5500000000000004","0.5500000000000004"
"935","0.68","0.68","0.68","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"937","0.6800000000000002","0.6800000000000002","0.6800000000000002","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"939","0.6840540540540541","0.6840540540540541","0.6840540540540541","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"941","0.6813513513513515","0.6813513513513515","0.6813513513513515","0.5599999999999999","0.5599999999999999","0.5599999999999999"
"943","0.6816216216216215","0.6816216216216215","0.6816216216216215","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"945","0.6808108108108109","0.6808108108108109","0.6808108108108109","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"947","0.6897297297297298","0.6897297297297298","0.6897297297297298","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"949","0.6835135135135134","0.6835135135135134","0.6835135135135134","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"951","0.6783783783783784","0.6783783783783784","0.6783783783783784","0.59","0.59","0.59"
"953","0.6932432432432434","0.6932432432432434","0.6932432432432434","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"955","0.6794594594594596","0.6794594594594596","0.6794594594594596","0.59","0.59","0.59"
"957","0.6816216216216215","0.6816216216216215","0.6816216216216215","0.59","0.59","0.59"
"959","0.68","0.68","0.68","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"961","0.6867567567567568","0.6867567567567568","0.6867567567567568","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"963","0.6899999999999997","0.6899999999999997","0.6899999999999997","0.59","0.59","0.59"
"965","0.6813513513513515","0.6813513513513515","0.6813513513513515","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"967","0.6824324324324325","0.6824324324324325","0.6824324324324325","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"969","0.6843243243243246","0.6843243243243246","0.6843243243243246","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"971","0.6862162162162162","0.6862162162162162","0.6862162162162162","0.59","0.59","0.59"
"973","0.686756756756757","0.686756756756757","0.686756756756757","0.59","0.59","0.59"
"975","0.6908108108108111","0.6908108108108111","0.6908108108108111","0.59","0.59","0.59"
"977","0.6881081081081082","0.6881081081081082","0.6881081081081082","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"979","0.6913513513513512","0.6913513513513512","0.6913513513513512","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"981","0.6891891891891891","0.6891891891891891","0.6891891891891891","0.62","0.62","0.62"
"983","0.6905405405405406","0.6905405405405406","0.6905405405405406","0.6099999999999998","0.6099999999999998","0.6099999999999998"
"985","0.6886486486486486","0.6886486486486486","0.6886486486486486","0.62","0.62","0.62"
"987","0.6937837837837838","0.6937837837837838","0.6937837837837838","0.63","0.63","0.63"
"989","0.6962162162162162","0.6962162162162162","0.6962162162162162","0.62","0.62","0.62"
"991","0.6937837837837839","0.6937837837837839","0.6937837837837839","0.62","0.62","0.62"
"993","0.6972972972972974","0.6972972972972974","0.6972972972972974","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"995","0.6951351351351353","0.6951351351351353","0.6951351351351353","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"997","0.6932432432432432","0.6932432432432432","0.6932432432432432","0.6000000000000003","0.6000000000000003","0.6000000000000003"
"999","0.7018918918918922","0.7018918918918922","0.7018918918918922","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"1001","0.6959459459459459","0.6959459459459459","0.6959459459459459","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"1003","0.6959459459459462","0.6959459459459462","0.6959459459459462","0.59","0.59","0.59"
"1005","0.6891891891891891","0.6891891891891891","0.6891891891891891","0.59","0.59","0.59"
"1007","0.6956756756756759","0.6956756756756759","0.6956756756756759","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"1009","0.6902702702702701","0.6902702702702701","0.6902702702702701","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"1011","0.6913513513513513","0.6913513513513513","0.6913513513513513","0.5799999999999995","0.5799999999999995","0.5799999999999995"
"1013","0.691891891891892","0.691891891891892","0.691891891891892","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"1015","0.6872972972972974","0.6872972972972974","0.6872972972972974","0.5700000000000002","0.5700000000000002","0.5700000000000002"
"1017","0.6935135135135134","0.6935135135135134","0.6935135135135134","0.5799999999999995","0.5799999999999995","0.5799999999999995"
